,S1,S1,S1,S1,S1,S1+Triton,S1+Triton,S1+Triton,S1+Triton,S1+Triton,S2,S2,S2,S2,S2,S2 + Triton,S2 + Triton,S2 + Triton,S2 + Triton,S2 + Triton
37.7,28.41020181150552,38.841216567977206,28.628645176176263,32.24271089011368,4.492097923268816,35.227069913574155,27.477494174833907,30.090232938649603,29.782948892886854,25.545456137332692,74.22550027191792,112.02741787814342,11.150135866284804,52.496641594665775,65.3916109036739,29.41866501786005,36.86685461173221,-0.3337616430857981,34.49104756740066,44.741536113120375
37.9,31.21239114870308,39.66714828812149,29.509744357518773,37.969825606568754,6.794466399700657,32.988963230051304,26.28154644677021,28.610758652027055,27.94903851617604,23.87716802554564,76.73932701592578,112.42668480536062,8.79577517468121,54.81069392100601,69.67572002134064,32.37409106900224,45.48918728440702,-0.3483326999635623,38.432282982941814,50.524860096620934
38.2,31.133375420062205,36.70648375928943,27.58982890235765,37.10225964470693,10.98020240436983,33.28238602232177,27.876825993898578,28.851514366842267,26.462793582519353,22.118397094538565,76.36916156505279,107.98324488374672,4.345039938095705,53.382063709513,69.62102157615479,41.07137875745383,56.660890691808966,-0.2638422178534875,47.06713856207514,61.290803469092246
38.4,28.25277726503489,31.87127916143352,24.278622758919806,31.56282125353044,15.090391873700913,37.77191592356028,34.18118247153294,32.45190229237162,27.91278089823857,22.467048291226888,73.14170172342556,100.4111178104871,-0.6224468496183828,48.83904816109583,64.63131278836454,53.63997767859135,64.82550786419752,-0.10735300571310658,58.89346264507193,74.17390805842737
38.7,24.17082636615431,27.754754255103045,21.42844557636875,25.70094913805927,16.098078166618134,44.68911877902878,42.564050144385185,38.72659755853702,33.13237033287566,26.238012804690925,67.87018169061884,92.39274791615173,-4.74011881625766,43.182937533389946,57.441367935708115,63.01543346029645,64.96302453994295,0.01833196230978812,67.66354625095096,81.73763505469212
38.9,20.541822974832314,25.21305477418995,19.461250150191816,20.640362858435754,14.477759498626444,50.627458539325794,48.89181326085686,44.84955758668907,39.758149533719376,31.752806427353672,62.17784916357931,85.58918076750994,-7.638254124169514,38.214777530352265,50.7769662872784,64.38733271987712,57.96799592031101,0.13048309672593286,69.04285846762423,80.80274982980877
39.2,17.295430812099852,24.00648348080256,18.302710810880033,17.154618399239645,11.471504816787483,53.127455528738395,50.573643033453614,48.204384083610925,44.85253538962245,36.59349592595313,56.9628002413385,80.48061260469893,-9.58898269424911,34.5437937554372,45.804922523134366,57.8300235059932,47.30248316205453,0.1803160720006349,62.81376284906554,72.36165063358413
39.4,15.085866817060799,23.94496058966249,18.007428679938272,15.317683332963885,8.45506765064811,51.49319639208081,47.32796290162867,47.62432071483636,46.35987101654035,38.83152900956958,52.783949489018575,76.94253778034495,-10.862733153091678,32.208748009528634,42.61286877231945,46.71517275406725,36.66273342837185,0.21084911402300946,51.75480611515602,59.85180027409565
39.7,15.321692684958228,25.11530894669082,18.612385580251544,14.788403323487925,6.220328129598052,46.511425036969435,40.826011511406385,43.68651161267928,43.788025222257296,37.69763189090671,49.73720314235109,74.5452381657399,-11.622489580781393,30.92489976530252,40.71481512277289,35.20868258064169,28.513444051248364,0.36000603666730163,39.719081729518855,47.230515956184355
39.9,18.7959244818962,27.71306178011681,20.072195744716627,15.150713037096407,4.948981887644433,39.88373826472651,33.426689050082324,38.090619921027454,38.14282230524151,33.64190757186574,47.68781789202694,73.35209280345258,-11.950984507632285,30.221548769628075,39.572110632962755,26.324430308857984,23.71751435985018,0.6595398229499216,29.83946729663025,37.33597627280853
40.2,25.333233680923676,31.661901215833375,22.268407313236324,16.163802588105852,4.614078465113155,33.54136371431249,26.82030722434838,32.58379761724327,31.28873004568861,27.92105305885127,46.58012325100514,74.14056698242682,-11.915449375169349,29.65983075450304,38.91964619314314,21.07724084322032,21.894466914230122,0.8758611521172669,23.491163284166145,31.084600133002795
40.4,38.0443317357333,36.237450507840364,24.84860196744747,17.904908973528602,5.142921077580519,28.758399326153988,21.66702650875728,28.11447209929957,24.997475518945667,21.950734910770056,46.214624494239615,76.25420572716686,-11.608490447574074,29.451039604817023,38.73706405894798,18.81098134689603,21.803960660060405,0.798928087304668,20.463312743624144,27.999624112262172
40.7,50.40858861629445,40.997109189781774,27.70410385952802,20.262308662607804,6.527301672478191,26.04866878966107,18.426639708581856,25.00579644767036,20.396020003386,17.01483107973735,46.36053093305927,77.75220991003286,-11.29909665762954,29.799957121198158,39.01799563271657,18.599032557489537,22.719811236034317,0.3717458641274276,19.95288535480825,27.39776830910857
41.0,54.60034095194757,45.989885932250786,30.56661894435237,22.50301419962734,8.46977558347531,24.696571789346923,16.571774771592207,23.02369523172709,17.39626069577656,13.589725892624973,46.78103460258047,77.6745164511882,-10.91916432932471,30.407385641090695,39.54538873039015,19.3572557162617,24.21717706972753,-0.15663794501444528,20.46520126735216,27.96982869526024
41.2,51.569962325517565,50.9242817459768,33.558664146698696,24.72778144101541,10.630357714866047,24.304672255491163,16.034091989568594,21.915917788388185,15.683496701478276,11.448753456027625,47.372784842464256,76.73506823051474,-10.525124479300274,31.03843372961629,40.24592973917969,20.628355403517148,25.87735894373101,-0.4747361201524497,21.52773940731872,29.054374731765428
41.5,46.14944694491847,55.6554334351381,36.601909866270034,26.941459257553174,12.927872137922623,24.728021144232017,16.500301498254412,21.4910895802142,15.059999124601221,10.451884505819676,47.98886929686896,76.29637258134403,-10.18638389804012,31.60705809695477,41.129321758421476,22.066144202347274,27.500532488643184,-0.5973718592653037,22.76201002351091,30.388325021020478
41.7,43.66861041296592,60.14295289460959,39.4129297129876,29.162823771537127,15.343010996574073,25.710326601386534,17.557152252059595,21.720177200785226,15.271797729387925,10.398343002838887,48.49609751202801,76.33080023469859,-9.926821769169711,32.11913111664424,42.1001469987553,23.530133881623325,29.05037127982958,-0.6345723677925399,24.10448503512377,31.930495071490512
42.0,46.557797405872286,64.60268038083055,41.86341077962117,31.357037962831477,17.847502671848968,26.909064720096197,18.85360691332038,22.543794774980267,16.032535939823372,10.970482931667064,48.95042304266511,76.42804749692691,-9.741002537483876,32.44527661038477,42.93406073798832,25.07029574025749,30.57707962624748,-0.5888944137673218,25.598470466558886,33.65778466454023
42.2,52.3505707649046,69.39530246111123,44.1397973771897,33.33546077236182,20.364589662446875,28.09915946393998,20.23018042693673,23.754420966037568,17.154919736115588,11.828124634143439,49.6086657652661,76.75369340166355,-9.561401638989665,32.41342176355088,43.441435060027196,26.77078881861323,32.025460481013944,-0.42141211027204256,27.214723514682426,35.44195137689022
42.5,55.12775446459201,74.52063217391415,46.47282510927978,34.79460752972759,22.727013502201036,29.355868927634855,21.774680074495464,25.139951282758414,18.65270300804061,12.82029950147843,50.631469231491316,77.4077425947203,-9.17591142988252,32.289629228467305,43.747880163479394,28.488024907220844,32.97730494090505,-0.3453399303669891,28.88134488287272,37.02887848147996
42.8,59.381504118821276,79.31495577599094,49.07591958320928,36.03466070789773,24.751605643177506,30.977074768711947,23.824294995001477,26.713734222396713,20.378456379690963,14.033772991425984,51.42084271869146,78.2943132277685,-8.503994982221679,32.5157749543606,44.40901810877615,29.579606503872103,32.72603440306313,-0.3522660186438228,29.98854964657404,37.734652948789524
43.0,64.48094103170793,83.67771467928118,51.73958596118333,37.70342511882361,26.415804264920997,32.94304996706132,26.21760513116413,28.289611220737005,21.997721385319252,15.403968971974717,51.600698270194655,79.50621463021093,-7.559080861687794,33.2397660739152,45.50432606224386,29.612369074253817,33.520712732447066,-0.27094326655381856,30.114090030515413,37.66861794638231
43.3,69.4782670920567,87.6099307822427,54.09179830802032,39.70352559825778,27.686272797863037,34.56827143091852,28.52202590731893,29.893953514093557,23.402104754659682,16.937984579777613,51.698008603419936,80.83843585405774,-6.346086609080253,34.11028957530996,46.568129927793166,29.231886570298194,35.04397623951524,-0.16051707414791072,29.719177791213585,37.19228629097781
43.6,73.3675813543917,90.994210017785,56.018860164280355,41.59437407759933,28.882072459487475,35.87215813247109,30.61129580121635,31.491768510486555,24.509191304658646,18.374763295895427,52.344358860624574,82.52669566767263,-4.757770010799844,34.95554087046385,47.4773935092961,29.21574702542876,36.48838069429803,-0.1139352012255847,29.49749608232986,37.06965175599221
43.8,76.00612237752776,93.80259448615234,57.46302972241918,42.98980130112648,30.30032147564245,36.943285478393534,32.53909314737812,33.250306988409,25.486252470114213,19.559735192778447,54.020165484595324,85.17237543235645,-2.3286787122546615,35.87994163500666,48.50494331448967,29.940569522988273,37.455790441478364,-0.18014823714586808,30.04101458363788,37.89545521392281
44.1,78.00267995304957,96.21654280219231,58.578323754782474,43.99784164051972,31.945329655107884,38.00293500721826,34.34311822812315,35.080195630693304,26.42951908597175,20.611695471697235,57.04771353686984,89.71937801845846,1.63991844007538,37.23200909353288,50.110364929982566,31.457509189008235,38.26172952740075,-0.3435775389897427,31.581867309214058,39.772590148765076
44.4,80.3541347771763,98.81745609844198,59.821651238265574,44.96728671829834,33.50955657944812,39.31645629109712,36.059977089090154,36.52496521107728,27.30290569086141,21.774990685411954,61.82723997418864,97.29673260491708,7.788156655240536,39.6019842866358,52.83081818056576,33.57303734570831,39.77733463174385,-0.5171578093190863,33.962322518168605,42.423242785565854
44.6,83.8295841797226,102.48548367885022,61.8632505315917,46.06254134697378,34.59855497688385,40.89458113447074,37.76485606197617,37.131624866578406,28.131490744503253,23.17390688140644,69.04875715141335,108.87943353549116,16.294302266789632,43.8268105024578,57.35711500693142,35.936328729724686,42.58649846353236,-0.5768471258704274,36.80358876744421,45.52950871433034
44.9,87.87744425189621,107.42762680217028,65.25499869941757,47.738228904202,35.10690872378924,42.109787841036244,39.228467938605924,37.15731855036969,29.18280010036941,24.867272046811056,79.47304792763941,124.73838768764222,26.392116158567624,50.90106687827033,64.7797930131241,38.329298902001746,45.13720748674219,-0.490920829438193,39.77367375694731,48.89881592345068
45.2,93.87037922027388,112.57910870719242,69.51634652572672,51.12197455517286,35.625430535439264,43.2196959679005,40.28297733196929,37.535909075424364,30.471481911995355,26.61044359438661,93.0411394565882,142.54142929193927,35.36099585362198,61.531881798007014,76.9144469526037,40.9537348213597,49.05600607417262,-0.12337797658450167,42.666570977908286,52.77437894804664
45.4,98.75616721979584,114.55414605553021,72.770523759487,55.769867359519594,36.961637770970775,44.49530083763726,41.48679123638494,38.397040555632316,31.743567279325408,28.225448167069093,107.02184105935162,157.52522171698098,40.64149872632343,72.42370018169616,91.27230950274564,44.59289529280504,55.46075499025184,0.5855901924243361,47.558776110683404,57.91699672486648
45.7,100.30287329389704,112.4081284843367,73.2727248887697,60.0129635909841,39.956259966971494,46.53188615006679,43.588762021915855,40.02218064416172,33.31010052455021,29.949323141695352,118.76987307526684,166.36828309440776,41.69512547856592,79.64650157814218,102.73681625241548,50.703017518589355,64.95483471858914,1.5467816093328346,54.942553736542905,65.55089649152367
46.0,100.39165119558298,106.86126930241316,70.72614153369929,61.973526256407226,44.57096801382617,50.40446319539027,47.92803050160582,43.28342952840821,35.7105146529096,32.230527412949,126.43584736301244,168.36515572702916,39.6736871659197,81.51642957494562,107.6411775842584,60.19738287271729,76.41370099442021,2.619876620616072,65.20312459902462,76.48503702682225
46.3,100.20578768651693,99.5256738278703,66.15206280871622,60.7302064865779,49.447111661638814,57.00565457480883,55.622753211303454,49.50889475760338,39.9343497173055,35.86013906338352,129.39660206878384,165.082342120184,36.2842959997398,78.96683042791302,105.82015356432005,72.30004281189099,86.94949493057716,3.660118852945332,77.46365845604947,89.85756670289051
46.5,99.1519142842894,91.99984190054249,61.224839848078155,56.90033687325565,52.4846782975666,66.31381520307697,66.29918164875792,59.17931986149872,47.04409971662442,41.73259464246181,128.10227677575486,158.9635105417741,32.80109332120482,74.37776975589811,100.11680604749348,84.20952007537811,93.28421018333457,4.483139452647446,89.34283960681545,102.88973893765144
46.8,95.56429932098459,85.2782998730787,57.24334341242114,52.2890742294428,52.1009069043465,76.68308851693058,77.5448550741355,70.82916915918416,57.2817124417221,50.23551210827282,123.70097490317544,152.05087956306474,29.68662551516568,69.88903870175594,94.21207476713532,91.99469867620532,93.5719430655735,4.824701676819691,97.63262657334131,111.73427354371664
47.1,87.94649190670202,79.74677736077851,54.211756681956,48.615075644789655,48.585657647979886,84.56216028276187,85.69017190436294,81.06944464237614,69.0129313517299,60.44216097553018,117.6956444624427,145.52605013798902,27.000275095199214,66.12994790884242,89.95512239526664,92.71544888036296,88.72785212460951,4.373036391860495,99.69681615774172,113.304130386412
47.3,77.64996250293453,75.99548287085145,51.909058755941494,46.04381848411374,44.13001538886131,85.92288037765042,86.76443058516737,85.35454306318087,78.26071594343091,69.36618896605191,111.8383264418038,139.9308804436435,25.397270314717233,62.565327170123965,86.66965000606291,86.95500122317,81.96826177684201,3.006658616620728,94.61853861023005,107.66645634246208
47.6,70.76569673458253,74.56662581266477,50.304692754961046,43.951148485473354,40.56131979153672,81.21477593078221,81.4303073930577,82.72858824426275,80.80538195698779,73.28244397657129,107.13609049245399,136.32934684536986,25.324260227207397,59.623047395418226,83.96067932507499,79.54440001401849,76.61951398656947,1.1716271487126828,86.43526786153026,99.25898239579037
47.9,68.53713265569104,74.51055451073844,49.75154032858053,42.63400874975129,37.82445168834239,74.38382099980937,73.87326358817738,76.56050028059566,77.47026659444366,71.84398312965084,103.90249140481887,135.24641071180338,26.24658006761616,58.086929445337724,82.5789366408596,73.60366793818126,73.62162067239434,-0.5686796168921366,79.16258963298878,92.20201950031736
48.2,68.0549260789761,74.63993086704053,49.70331358016519,42.32359889786023,35.38870572682181,68.08907298429062,66.55321491165128,69.49352017905498,70.96317854456905,66.68089317769879,102.10631846297713,135.9810831936976,27.456121403076576,57.98994846451745,82.5038401687002,69.96862743961054,73.61670742943338,-1.931725459249704,74.59981850280573,88.13922244568441
48.5,68.21526192908969,73.87062326294716,49.35195613158715,42.60066575758328,33.771708175886694,63.04271151890258,60.4007812069232,63.281329382600155,63.82760126369163,60.00790049132447,101.66938136992431,137.4207459427527,28.423246948604326,58.77538375020832,82.86398861989545,69.18723896092506,76.77673382657838,-2.8419545734688123,73.55393148855441,87.66408524872351
48.7,67.85778606640389,71.95861337630909,48.198913681159716,42.670130494738785,33.75693013994548,58.85510398522123,55.39291194424178,58.623530622640374,57.4733808345928,53.58056477205297,102.10856879775507,138.88629153990516,29.145169696884896,59.57707105580439,82.73478794644333,71.86946817641572,82.03695736789534,-3.3675949328716976,75.89717760311667,90.48599510731613
49.0,65.99021181482485,69.16289886470416,46.2655330965463,41.862275428474994,35.14797428254813,55.158699520023326,51.33466456691314,55.62737218077911,52.23162448839801,48.221395822281856,102.8444250155302,140.66361563103612,30.318444730713423,59.87094996255714,81.88431489146785,77.65258342565198,86.97459720614961,-3.6197075852887446,80.58357521959363,95.2671569657997
49.3,63.27691556906518,65.79849412974426,43.98044815842829,40.069602929558734,36.252873869855016,52.25342573241844,48.35486592793891,54.300003602877275,48.02842572786334,43.96694237999394,103.9269281004588,144.04371930237048,33.132401263637625,60.0647669960799,81.0622422474432,84.03632110177527,88.65035783798643,-3.6874320697609,85.61525125277149,99.55896389221716
49.6,60.64793803498904,63.61510638444954,41.96086970297461,37.84395326687991,35.39833120281097,50.69148094983353,46.662443481896105,54.136544199103,45.015934332491035,40.77276477310056,106.35851351209648,150.77603203245246,38.4264803025185,61.307081713440134,81.54167101261268,87.20528190212238,85.45960805160442,-3.708174147430285,87.83678755931106,100.46278431186572
49.9,59.199428204318416,65.05782668605346,40.79650868340949,35.914415788150365,32.64644783818742,50.28466940977892,45.559495945835906,53.98987345279341,43.32098514818223,38.68104204532743,112.48439717405384,161.8753640163561,45.69965710827922,65.815151710788,86.58440060876862,84.19494426964484,78.55945477576955,-3.6800475178872336,84.6117878507405,96.0991806046014
50.2,57.653258561315205,67.58063707010025,40.52861888779656,35.131958172115304,29.054068528921064,49.42518509704204,43.857938227589734,52.79709646390679,41.98724465826032,37.22337828332915,121.33987497234169,173.86642330428754,51.52255883580462,72.97449364634755,96.44751570027874,77.72196714539166,72.18742637158222,-3.6343753506787815,78.1512589087851,89.08123970222947
50.4,56.82239384681129,67.52174346490172,40.44261453636612,35.27185587358629,28.07594677169952,47.60995174602002,41.52113935793804,50.26470502657293,40.48856787672615,35.77783017393547,131.0338445688822,183.31610411484326,54.53416697968311,80.00547746519045,107.96327226237058,71.09233044893944,68.84082369463256,-3.5746340682520246,71.41948174348711,82.22777859843937
50.7,57.164119186536524,64.39376771426579,39.84892871762451,35.35581720155322,28.48103146392939,45.567087154493024,39.696890479638775,47.2056518256821,38.49117019338392,33.92165073397237,139.6194820583028,189.0327958493007,56.354427856863715,84.0614342947156,116.50495775744284,67.23124069753398,69.59289077982476,-3.495466336134699,66.94918568061516,77.91621321032251
51.0,58.09877590924072,61.152636814131114,38.90238313807796,34.81212681288899,29.041550401840297,45.46351338609289,40.35850300190104,45.655332959640894,36.464252467093374,31.793322517275065,146.26165617029483,193.51667387772113,60.46077740556177,84.64417784529932,119.51219604001363,67.48927885092706,73.68393508332434,-3.3898343581464703,66.20679188273265,77.42527972333993
51.3,59.40733523427605,62.377059152689036,38.66610028510286,33.757129011288434,28.7759721529073,49.59456560283537,45.21845826431461,47.8789245350237,35.98936008445483,30.473496491466932,151.77535357771112,201.73018862516415,70.03241391943787,84.37458957120245,118.87872567183442,71.31239587647397,79.00591992096982,-3.296976329712572,69.18790871995107,80.60218515802843
51.6,61.550354510220394,70.38450481110789,40.92915517903938,33.214353965901104,27.35316694689601,58.446901365164635,54.292624704336646,55.014761020856454,39.1718904701462,31.956022481308626,158.53631792081498,217.9078149330824,85.80569134383806,87.97444930861597,120.50788869151688,76.62342648303684,83.40997070031914,-3.2820215110595727,74.46817438240637,85.98176647582275
51.9,66.62382376922491,83.87494266717725,47.25235012305577,34.98316893795325,25.67666843398053,69.49933224210169,65.18355774699947,65.8691207979049,47.20377973824743,38.04319411689204,169.54463058183026,241.90301832104814,105.10388091740231,99.2902913917744,130.6986224685278,80.9182423505828,86.5752587553936,-3.359784888501488,79.89679093407824,91.47515779217278
52.2,79.8467901826881,101.1925937454636,57.19116259794973,40.61228334055893,25.154827762198945,78.06747908989297,74.01988114819659,76.6000386436752,58.74936295412199,48.332814129757004,185.9319515277361,267.57137108220155,123.59734659464851,115.3767341667231,150.60171975755614,83.51162060004823,92.37821488470759,-3.5744630893072817,84.20604657146805,95.84605166933193
52.5,100.34084513641868,118.28162487739364,68.0581700972736,49.63803984900589,26.28330208235875,80.87648123102727,77.83789986975472,82.86578388057187,69.39373738827842,59.706411827394646,205.24944509616012,285.5422560772823,138.13423302750093,128.6169927480457,170.50128854790805,89.58696014731781,109.57341131142185,-3.8057501984141,90.38923826236498,102.97853685657057
52.8,119.72331905397905,130.7364041371547,77.06581565905122,59.629522051969005,31.150038772288973,80.6252609521443,78.61071088209368,84.15754977975928,74.30289499843002,66.86380036693959,222.24385622195328,294.44910709646643,149.40826062202714,135.28065655603473,181.043096290898,106.71496668298168,140.72885117914544,-3.779621188292128,105.09295486242216,120.48048165518887
53.0,133.31952557704744,139.15452755811097,83.26517447109524,68.25140671990087,39.768561723484815,84.56053443514205,83.26673008966259,86.64750402185194,75.35035541974294,69.37588490433416,234.02260410416685,297.13286321838484,157.84979968170032,136.79217665499078,182.83094940041127,137.89981510336253,181.61205717903903,-3.517237943091833,132.82003833245017,151.82756895916154
53.3,140.83343665993357,143.57721355929104,86.71857239504033,74.65261264769389,49.87605470587749,95.71015779531167,94.8205398699876,95.4695322886357,77.78123763756291,71.52635065976057,240.05466439894596,296.542335501463,163.22083291796537,135.8180641584826,180.14576631871017,179.34680705668254,224.27165784578494,-3.1016900701889134,172.0962980406683,194.0679768914363
53.6,144.05481332462554,143.29256562737783,87.46370509957201,78.71316718137727,59.06763673384914,110.9224865635677,110.83352308248591,110.72068910128093,85.89013191005292,78.08965698190995,241.59343745034445,294.70455386087065,165.36790253316758,134.21111574152394,176.6956180328429,223.0372512760677,261.0144918562917,-2.6044872072368275,216.28894053113729,239.39684562252663
53.9,144.61862575415202,138.50327697240763,85.76668583714321,80.02595785585056,66.10942889493735,124.16207164016376,125.6947250359862,127.87022621549572,99.31398865575683,90.17656925017094,240.47334831554767,292.57861221299123,164.5301772168173,132.653718219741,173.8809000272139,260.6801035827689,286.8232529826786,-2.0800942840192462,256.5822009863323,279.0955818863052
54.2,142.20799092536492,131.20475216961714,82.47104275596074,78.6975805235446,70.56213818860655,131.17248623137644,134.72678894861755,141.58610254557283,113.50141326955162,104.62284834402989,238.16705467837673,290.54017293252554,161.25137305568086,131.17180298682317,171.32936449551443,286.94602310454263,299.9308825837501,-1.5317025670207252,285.9141792763292,307.1232034456631
54.5,136.98260179205045,124.20839196699312,78.71074347007448,75.61811830404693,72.308538756634,131.91536558903198,137.1259957957488,149.33009984069685,123.18730920446698,116.27939365943405,235.56997181074507,288.99784522974636,156.02748739650374,129.69038030694315,168.71818572991785,300.4601082081946,300.9343542017945,-0.8054924567059802,302.13325548678915,321.4032245588087
54.8,131.35040130659777,119.04318932717405,75.26373248174531,71.94049251850767,71.49864278251424,129.6712799525822,135.80967126231732,152.28975796246098,126.07185776981396,121.59086122751933,232.58796142232362,287.22728541050867,148.23050672093544,128.28008528077447,166.7038408480114,301.05462234308584,291.7317516877082,0.5225107543565864,305.3403114512553,322.3341919515919
55.1,125.8754680101968,114.6239767214003,72.23585660800073,68.64187181542846,68.70777582203168,127.83818386661581,134.13396107961114,153.1556473189789,123.89694071357056,121.17312835811907,228.33992363794297,281.9996299065256,137.23440053020656,126.55967138292208,165.0163735400127,291.54286682271726,277.1199328331544,2.416244215628529,297.8931455279355,313.2841999553206
55.4,120.40007503517607,108.95899062606254,69.06341136182618,66.06260085911946,65.33107706321701,127.03385855741213,132.83978601732068,153.28546141461212,120.59908303913157,118.18196324053685,222.02549941643173,272.7039568136403,124.45305794400112,123.19822202012672,161.81021108104989,277.51460114442045,262.11995811985037,4.724226620730442,284.5140936224859,298.7374357854372
55.7,114.27460037573904,102.13955553601072,65.04640760234592,63.103753457689564,62.392585281515615,126.15272504306786,131.9272799449985,152.29694058372283,118.38891047166405,115.348851187562,213.35358336907856,260.6391103718226,112.27341596107566,117.42427265884031,155.8965375812137,263.2527628133051,248.81885625359814,6.964784141575088,269.19946653432663,282.5936657492913
56.0,107.20996770823513,95.57586880094101,60.566786255127965,59.21399796064072,59.680762508226174,125.25377857058037,131.3853460044253,150.63911396403142,116.77229463074775,113.18571798179444,202.8310087221231,250.266835086136,103.81084583775663,110.28042895546976,147.4615990809233,250.8253661601025,236.884741519261,8.661268740895705,254.69903977447947,267.36585400844507
56.3,100.5566080589897,92.0659186950238,56.75845701522454,54.7878722854311,56.82024582754571,124.39787925108355,131.295901543905,148.92489629177186,115.55510011661495,111.54357522456495,192.1865096908761,248.0827674187433,101.66768102643249,104.40401346146652,139.80921299145916,239.89723652289845,224.58400993590786,9.604157358194577,241.877722025576,253.9022492568559
56.6,97.03323506265758,93.98931734354193,55.240307266293385,51.07103494306367,53.48159321617044,123.0752207641883,130.65052565585904,147.08705779845792,114.37566552782353,110.46757638638843,184.16997079352402,258.64933162460795,107.23604461898304,102.93093262159442,137.4938115703073,228.66617410195306,210.619620015559,9.800357693048486,229.80955871005887,241.61426597147658
56.9,98.84316391225416,102.19895325815195,57.50179163606189,49.47223934384383,49.697667020185754,120.085765548499,127.63606352703172,144.26937678574498,112.76315797713731,109.69386297491188,181.9751197105042,283.00257051092046,121.27434324113597,108.12506234689585,143.4802063721749,215.55713030524467,195.86745671605232,9.323980302610362,216.85105949407284,229.0329645068611
57.2,107.4976985938325,119.3562563547266,63.94440314737847,51.081794431546705,46.171656567330274,114.42906459236927,121.21576651285795,139.55905226724386,110.06496702612249,108.35186108582475,188.80343229000476,324.7644779750104,146.29999765052156,120.46654866760984,158.88114054018303,201.15889879400544,184.018362529208,8.346201790424043,202.6848084121904,214.83762219374242
57.5,127.89676186830285,157.42578424103644,75.24401945755791,56.563917629795405,44.22668985586195,106.40992651707813,112.29188750089199,132.89253522656236,105.49164533094317,105.32471853027931,210.48086200092263,411.7573218159149,196.7174201092596,140.39395692496052,185.13449869072946,190.21752326559357,181.50103695113566,7.397894482885608,190.10954143998464,203.28636816061058
57.8,174.03606596431143,238.8006536205556,95.86409362633312,66.50775750839158,45.286550134290536,98.30637213896179,103.6312319063036,125.46688481882151,98.61148445288538,100.00009588259874,260.4900104738173,580.4929998837555,292.9525983009516,175.51154708999005,231.02171030323032,189.41492768475564,192.3190270361009,6.76003884263522,184.93318088966257,199.64281015766102
58.2,268.89744057900737,379.3893441046583,136.62214477841323,82.80977957829036,50.091271882988636,93.88944684141899,98.49884372451031,119.15552494474579,90.38529558423649,92.83331220249035,357.4406447905601,818.1475600761198,427.7044659435205,241.45500678194324,317.0909337674864,202.21018453343376,220.33743193571487,6.689173841923533,192.0153476012503,209.78878901356597
58.5,426.1857226231148,563.8373513798248,211.86288124177716,116.40403266534616,58.41400131105868,94.45591678441801,97.28600327224669,114.5527062630493,84.15808870812214,86.221748486755,507.4100738265874,1066.7343064866293,573.8960003851425,350.257553383876,455.93565582716525,232.5023007884284,278.3683441998628,7.090350030254431,216.65269189254144,239.72086671348296
58.8,620.9747225882921,744.4775075652228,318.97333865565906,181.64161578289574,74.13047434274705,96.22534373013035,97.66428346037311,109.32505988247671,82.01793922494272,82.91766053062577,692.6883565292642,1266.7061786523068,702.7748284163276,488.38514908458086,632.3848552770153,294.2781891470609,387.388927324948,7.631159761435555,271.48326413954965,302.7969966852807
59.1,807.3439876413133,890.0288074584302,437.35768191949694,276.0247114200064,110.26827347643187,105.64100294543852,111.92385658455237,109.78597101600471,81.28103069373148,81.82845497460681,878.781009663139,1391.5696729850386,799.6372438199965,624.1079943863456,807.1478404763875,409.55376277059923,557.476006645642,8.116119906507473,378.39997179013636,419.36337667178657
59.4,954.9425742476819,992.0831282379587,552.1886907773101,385.15719550224577,178.01220661142844,150.8985698143561,171.05714907232797,145.8261236536108,83.37266232236523,82.29533662642284,1031.3200691789436,1453.8612876412528,865.7124131149245,728.9588143026491,939.4582788356898,591.1247893105118,771.6526864326221,8.459604841888769,554.91024041586,602.6290300069701
59.7,1049.7588341255193,1046.4446157193074,651.8447890756271,494.34493388189003,273.8970766076916,257.4069975773869,297.33739380384606,248.5751121001795,105.2715884342897,94.5646290279372,1133.0433078136791,1482.5060045852658,907.7472990119635,796.6574107555575,1013.7721316994534,821.5521390519793,986.0258344225008,8.476442274231811,792.1516860279589,839.2099568923212
60.0,1088.8426461856554,1046.2806438886382,722.5024422775326,592.9872638260972,382.75154179980143,418.7070934314066,478.63012015448516,418.04262933539746,174.52725255978797,142.62753437012978,1188.8588837808368,1484.4723333729278,924.0400331390995,840.0824155560829,1048.3110386589706,1048.4874487092038,1155.7174922957206,8.106139587118172,1041.745672484863,1081.1234222865519
60.3,1075.557931635155,991.9751558554698,748.5461034459018,669.8909561246755,488.572833444116,595.5961230102399,672.2705057605898,614.7071565792203,306.2559274405063,250.68518091397473,1207.3271929466753,1442.7127229236703,899.4251441243857,863.9583416762354,1064.7932632240968,1211.7011349270026,1265.1624621192482,7.3676565300607875,1233.1459564743816,1264.1219708486205
60.6,1018.3866756608504,895.4824784898035,719.7025212038694,709.256102818702,581.8831678227888,742.703659650914,832.9176027862678,782.7140369596966,483.7259094646538,419.5663811027403,1195.5720782870112,1364.438253010862,837.3343628954259,856.4146032875726,1053.2609792065996,1318.9901525218313,1338.3057624701487,6.606714368682729,1355.6377404512773,1381.1398729100918
