ix,mw,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66
95,24.1,0.304322723,-2.394075993,-17.54690163,-6.329474252,0.920128671,-0.407958182,1.42328453,-15.37232126,-3.773518293,-3.581862679,-0.524641503,-7.030090649,-3.071708058,-0.814256595,-3.41924719,0.380362736,0.320375355,-2.594558909,-8.418937432,1.240018945,-4.690514135,-1.190186326,-0.643476725,1.614049525,-6.27716046,-10.21963244,-1.034069086,-4.976048535,-4.756866679,-2.687294141,-6.298454441,-7.327306389,-6.4873504,-6.975338216,-9.695163357,-1.384791001,-12.13879701,2.53534267,-6.016278909,-2.500496478,-4.989541706,1.656614711,-1.372516842,-0.285296237,-3.820652261,6.895098123,-2.874618531,9.934978292,-3.425781018,-1.149470227,20.95800914,-1.95689204,-1.059311184,-4.302318968,-0.969443124,5.373498525,-2.974995663,-3.398969708,-0.622066987,-4.024890297,-2.67292134,-6.389743349,-1.335921565,-6.42183759,-1.362155742,-0.911785017
96,24.3,0.291074913,-2.383663523,-17.44729588,-11.04056735,-0.127765613,-0.521233636,1.372780573,-15.58692212,-4.084239529,-3.916080614,-0.863652696,-10.1583375,-3.277536707,-1.731558232,-3.567966941,-0.096403617,0.183623206,-3.052377029,-8.435996433,0.782550523,-4.795595458,-1.145609216,-0.657547873,0.647509747,-5.724637896,-10.57946364,-1.223477633,-4.403130569,-4.202557206,-2.471716393,-6.599288116,-8.26758628,-7.037556908,-7.978906971,-10.45064277,-1.586982548,-12.52098645,2.864975945,-6.412754654,-3.362033191,-5.317105911,-0.016292046,-1.553443965,-1.57236753,-4.990143632,6.570972042,-3.135876108,9.068889455,-4.121283929,-2.050013974,20.47355507,-2.027766182,-1.155837283,-4.350398073,-1.033540479,3.469409251,-3.564529403,-4.224697351,-0.765084357,-4.36526222,-2.875849578,-6.575258426,-2.026214146,-6.923865107,-1.421699362,-1.041487391
97,24.5,0.588433965,-2.274451099,-17.51668052,-14.15680877,-0.474575306,-0.345400561,1.300120465,-15.67913288,-4.333989193,-4.114960044,-1.004637668,-11.99615357,-3.491797189,-2.419495094,-3.772530518,-0.376943753,0.161916481,-3.424549846,-8.179674882,0.524934972,-4.911681876,-0.792348173,-0.53009083,0.217973992,-4.447961747,-10.92811881,-1.429228318,-3.452880861,-3.063978968,-1.979827238,-7.027053791,-8.84060464,-7.3798766,-8.680372223,-10.82391259,-1.798853885,-12.73848645,3.472498359,-6.994031843,-3.526891546,-5.632979504,-1.095840817,-1.517191811,-2.608087033,-5.887608537,6.395117055,-3.306676606,8.655402442,-4.488953914,-2.792406294,19.83095853,-1.954071849,-1.127940535,-4.411072096,-1.141477826,2.18609424,-3.738649856,-4.784374738,-0.879928273,-4.639993755,-2.830984465,-6.435612786,-2.452797556,-7.350824057,-1.33098367,-1.087000448
98,24.7,1.197718588,-2.032721281,-17.51891262,-15.9140973,-0.367814808,-0.080063071,1.404020403,-15.51143508,-4.468757567,-4.168014868,-0.844778866,-13.36774005,-3.628528208,-2.628215864,-3.865141909,-0.420566375,0.061272406,-3.697881222,-7.650953966,0.529464417,-5.116378151,-0.258980595,-0.409686205,0.010847051,-2.70158121,-11.06280727,-1.453981441,-2.285250306,-1.241359997,-1.025133196,-7.271320262,-8.909530274,-7.340140422,-8.882920674,-10.66015906,-1.904437795,-12.67412243,4.441147835,-7.293619577,-3.507432773,-5.708553674,-1.780174728,-1.254601163,-3.140693508,-6.543290468,6.313223151,-3.344150301,8.469679909,-4.734766231,-3.333298846,19.02168316,-1.665277024,-1.079626802,-4.537705527,-1.278337664,1.440510471,-3.655254021,-4.878959938,-0.963930981,-4.784530349,-2.719255469,-6.434025154,-3.041532793,-7.593569871,-1.114481451,-1.009936351
99,24.9,2.012831772,-1.586149316,-17.12107398,-17.17323875,-0.145450681,0.22007184,1.648789119,-14.94239937,-4.260709454,-4.109678537,-0.470994461,-14.30408019,-3.543673515,-2.384299139,-3.718046846,-0.318660681,-0.000343681,-3.83877283,-6.874616202,0.767755459,-5.211319811,0.374003168,0.071450933,-0.232985908,-0.791184197,-11.05046858,-1.386701837,-1.229736873,1.362318991,0.308083728,-6.9350304,-8.42851312,-6.772278386,-8.493977096,-9.925907359,-1.77020859,-12.23233406,5.7420272,-7.245041329,-3.332440173,-5.545768668,-2.167269597,-0.671645006,-3.099196647,-6.89402875,6.449315684,-3.213306438,8.197750186,-4.849456429,-3.576407951,18.41947946,-1.155560046,-0.992168623,-4.553145852,-1.272559952,0.512557916,-3.708719009,-4.621558684,-0.996940449,-4.798716564,-2.819410802,-6.601198006,-3.967865984,-7.460756735,-0.686866618,-0.832892901
100,25.1,2.79499213,-0.8214571,-16.20747725,-18.22170163,0.135197795,0.536138074,2.013724315,-13.99627394,-3.573870073,-3.905562689,-0.011208132,-14.6202905,-3.099690934,-1.763552174,-3.288399969,-0.069129864,0.179815789,-3.847688879,-6.033369638,1.241996002,-5.206318207,0.88848248,0.956847088,-0.472022877,1.118877766,-11.14884615,-1.22911343,-0.585268949,4.368694662,1.799911007,-5.789867428,-7.460732897,-5.917313552,-7.762287258,-8.66982773,-1.381499186,-11.50607728,6.971221167,-7.026944649,-3.044318464,-5.309034183,-2.315544225,0.271176329,-2.707245282,-7.041929514,6.837125481,-2.877036456,7.780557292,-4.499735819,-3.517149875,18.2144944,-0.618518862,-0.772778729,-4.43103399,-0.896561964,-0.559746437,-3.940430054,-4.079110097,-0.979945794,-4.622530552,-2.582541226,-6.500309592,-4.835949772,-6.823070141,-0.075915403,-0.591322069
101,25.3,3.377866861,0.283511963,-15.38267545,-18.85730423,0.664374023,1.1366918,2.504894158,-12.75725226,-2.674374733,-3.444910218,0.5434402,-14.24563359,-2.387242196,-1.17808506,-2.663360632,0.423252454,0.964253004,-3.730689272,-5.337306646,2.059087899,-4.845500844,1.239409824,1.96078563,-0.571472831,2.816345687,-11.29818875,-0.926574029,-0.247865758,6.71072197,3.408154678,-3.744938234,-6.106107357,-5.19489784,-7.008511543,-6.805184212,-0.723915167,-10.66635135,8.001077542,-6.631388004,-2.794141108,-5.027990591,-2.104834482,1.875213482,-2.15548187,-6.819554299,7.590150072,-2.415656803,7.47285975,-3.597739618,-3.199757562,18.44728799,-0.259638803,-0.34339122,-4.102963717,-0.232127477,-1.656685634,-4.107134865,-3.346677473,-0.907256957,-4.255800944,-1.605389959,-5.823743858,-5.072750692,-5.680282952,0.879706227,-0.286295638
102,25.5,3.877139925,1.511782286,-14.34114769,-18.8956672,1.348152479,1.755533062,3.144477727,-11.22551852,-1.863074176,-2.830611146,1.144762459,-13.14134471,-1.662859382,-0.9621696,-1.722698858,1.101395729,2.452471898,-3.465230953,-4.763151928,3.201474061,-4.338761944,1.383954592,2.393832617,-0.447168174,3.911018782,-11.2195491,-0.28209232,0.396255959,7.336885759,5.390958164,-0.735814124,-3.947266245,-4.826862451,-6.428665629,-4.166699916,0.241513361,-9.515396829,8.694280329,-5.843167099,-2.6188545,-4.446186301,-1.393309901,4.053576951,-1.263259571,-6.445574303,8.650688764,-1.866189152,7.547190497,-2.307451354,-2.730008854,19.17804087,-0.376788002,0.287618548,-3.304424658,0.671943204,-2.226573646,-4.032808769,-2.556417625,-0.732736802,-3.709433705,-0.439776587,-4.479522022,-4.697386947,-4.161894489,2.204136692,-0.128961196
103,25.7,4.589836236,2.763424768,-12.82810887,-18.23787998,2.003484839,2.381018686,3.883465435,-9.386733908,-1.104852572,-2.169305264,1.879282474,-11.6289265,-1.012157997,-0.972226452,-0.48405067,1.956711885,4.431469707,-2.902866828,-4.058037456,4.65292069,-3.685633291,1.667515399,2.086749138,0.000363406,4.27836869,-10.72813018,0.837425968,1.84318148,6.24646611,7.976394308,3.147734644,-0.874101888,-4.765723356,-6.028998042,-0.828837274,1.467987978,-7.939380862,9.302520577,-4.792902676,-2.283282691,-3.451059978,-0.299293463,6.710086382,-0.139930855,-5.918378946,10.09974828,-1.297517927,7.872197301,-0.784902449,-2.165216186,20.07372806,-0.8049984,0.906931056,-1.936336025,1.76265922,-2.084770586,-3.805952105,-1.623129859,-0.354373061,-2.926636302,0.214017264,-2.648050217,-4.099145219,-2.30294938,3.779752818,-0.100739583
104,25.9,5.837763554,4.23529514,-11.19446594,-17.03953385,2.582533014,2.906091728,4.894345629,-7.167162654,0.036939399,-1.355885224,2.588451167,-9.668120796,-0.253851288,-0.732051625,1.135844341,3.02703807,7.024577687,-1.97230841,-2.65484379,6.631051534,-2.899389191,2.637616889,1.492583899,0.636678593,3.951305649,-9.775712965,2.161037696,4.374974626,4.26974632,11.30063699,7.719727729,3.199478489,-4.487586158,-5.422693038,3.190722886,3.015429799,-6.022058658,10.22500644,-3.628857963,-2.134167743,-2.03330702,1.022969793,9.278864689,1.13110795,-5.162218324,12.04667742,-0.805020357,8.246944311,1.023688152,-1.432593878,20.94779011,-1.230509555,1.644158217,-0.065090169,3.170748371,-1.723083185,-3.399646122,-0.392528431,0.314595002,-1.76408088,0.410609799,-0.358926913,-3.147988562,0.001662686,5.63743723,-0.029650101
105,26.1,7.624875696,5.949649449,-9.702048966,-15.63155053,3.240726232,3.490435531,6.288069177,-4.542954068,1.855449805,-0.118407058,3.11817753,-7.166896752,0.703737698,-0.410633553,3.073303577,4.420659168,10.42660474,-0.601763285,-0.5231076,9.269179115,-1.771312412,4.434629712,1.153402907,1.605087791,3.205709171,-8.358521311,3.466880234,7.825369303,2.644660382,14.81690318,12.67701639,8.170119121,-3.422909566,-3.985945171,8.034222999,4.947918976,-3.56896937,11.81160017,-2.414624194,-1.372224739,-0.069741161,2.684190774,11.21056391,2.698481354,-4.026630497,14.63791824,-0.524054883,8.556964936,3.366302012,-0.228069057,22.14582864,-1.31218837,2.596040754,2.023866225,5.017272394,-1.548620055,-2.621734487,1.663066391,1.219535391,-0.221616094,0.918005717,2.33088824,-1.506395286,3.02380182,7.820764013,0.465515785
106,26.3,10.36400122,7.636024496,-8.321209146,-14.04314362,4.423775187,4.288245101,8.204095498,-1.541860613,3.799302001,1.684557571,3.39607937,-3.911697333,1.902422136,1.137458891,5.275831098,6.178910848,14.5763849,1.218317649,2.374909554,12.52150442,-0.170746978,6.910819384,1.520555994,3.241314726,2.601894334,-6.479369114,4.94512132,11.94593027,2.340257734,18.21932669,17.51883606,13.81399904,-1.175559539,-1.284319834,12.40305352,7.153824678,-0.691919301,14.22070479,-0.796603253,0.160293917,2.535421082,4.902604742,12.65262571,4.390469683,-2.45245308,17.86684977,-0.433059065,8.78850727,6.436436586,1.770375805,24.01653804,-0.91546264,3.836844999,4.208701039,7.040075039,-1.482554997,-1.418734283,4.488603413,2.313372648,1.525636807,2.454785477,5.086601497,1.115296559,6.865225123,10.31352619,1.561027852
107,26.5,13.81923582,9.074511931,-6.646833951,-12.30635007,6.549338385,5.412772285,10.64324138,1.592451438,5.531277133,3.709646857,3.58600577,0.38669315,3.389615263,4.160394193,7.610072696,8.199946438,19.18563069,3.432969056,6.104741832,16.26299219,1.978591712,9.742424739,3.014727824,5.683565066,2.776926,-4.038452937,6.594340487,16.37011062,3.902894636,21.09802748,21.57908642,19.64961871,2.449551052,2.806028552,16.44479767,9.499798587,2.267575169,17.56009124,1.423926514,2.480116683,5.626295887,7.69300318,14.19944695,6.496984236,-0.542410903,21.62032536,-0.449994703,9.179516167,10.29311077,4.486360851,26.86927188,0.004132406,5.344836377,6.284902021,8.860361981,-1.214925583,0.063997641,6.914252329,3.64927122,3.203279594,4.61390255,7.626767564,4.805762256,11.29974445,13.0440246,3.232605587
108,26.7,17.58186249,10.27986275,-4.307981509,-9.984363511,9.705875276,6.947860972,13.56217448,4.249377133,6.869626798,5.743714574,3.919430428,5.481858965,5.204150435,8.199693204,9.824901486,10.44199678,23.55129236,5.951963921,10.48085783,20.42766497,4.488956212,12.53195245,5.758936243,8.831010693,4.287676876,-1.013605716,8.428028414,20.62410567,7.230899081,23.11974261,24.23675205,24.96707985,7.084491688,7.976559321,20.09031784,11.74666982,4.840611695,21.7541729,3.96779424,5.49889797,8.717232841,10.75285784,16.32665856,8.617815136,1.321681307,25.49288948,-0.347083973,10.0290023,14.90014636,7.358674768,30.50145221,1.47259263,6.983936171,7.973189839,10.41267475,-0.376202018,1.598804855,8.74842048,5.265504754,4.591461454,7.131675826,9.834411826,9.403642981,15.78906292,15.98021989,5.339462266
109,26.9,21.21069089,11.46485565,-1.508955735,-6.763207742,13.87741681,8.845835403,16.91314527,5.966088802,7.761388288,7.654949611,4.759811903,10.40486501,7.274737336,12.59862071,11.78707906,12.91540714,26.90021701,8.646466369,15.14895067,24.95867522,7.173020789,14.95246712,9.496309794,12.60482353,7.347763833,2.584832207,10.16373743,24.22060941,11.80952859,24.27082435,25.21653668,29.25206507,11.93985551,13.56702824,23.04780923,13.59833944,6.595551264,26.67955312,6.434553168,8.669497108,11.20322952,13.69876378,19.06450747,9.84995208,2.709420377,28.96154892,0.172143114,11.45448554,19.96557533,9.781420511,34.29983182,3.357128149,8.550341643,9.107892509,11.70685063,0.928062246,3.011164116,10.33434929,7.088978046,5.601393978,10.02921407,11.5223315,14.52356584,20.01438781,19.03652435,7.618376555
110,27.1,24.26041121,12.86371072,1.310395921,-2.860801128,18.80441422,10.90710858,20.68474369,7.513657407,8.328036121,9.222811952,6.327686646,14.06181607,9.368212916,17.01548279,13.40780278,15.51450857,28.78903084,11.33759285,19.6250347,29.64405636,9.769188368,16.82757971,13.54689462,16.79994784,11.68693234,6.479894599,11.42320693,26.89131648,16.91462743,24.82105683,24.79159026,32.39869214,16.25332969,18.78049334,25.10672132,14.89282571,7.653517481,31.8948896,8.595047094,11.66014461,12.82709576,16.14076302,21.79247175,9.894438064,3.404432781,31.64066509,0.971080718,13.32449146,24.91051095,11.40145247,37.45339795,5.416942888,9.851310246,9.696203336,12.65012754,2.583478241,4.17973593,11.55970169,8.96305836,6.121459099,13.19035146,12.64938336,19.59385608,23.51223042,21.99216449,9.682299058
111,27.3,26.53645339,14.56535096,4.019386041,0.956238727,23.88983265,12.81307642,24.89289213,9.54021874,8.713962937,10.47725626,8.689563332,15.96913541,11.2130449,21.36562918,14.63435519,17.98264937,29.1879185,13.75392482,23.43748612,34.08945333,11.99682868,18.10698387,17.17061266,21.00188828,16.62152556,10.23354786,12.12608635,28.59293475,21.73352961,25.08597507,23.70674183,34.48253181,19.60462715,22.94839687,26.18312297,15.66337821,8.571528289,36.80236744,10.33558358,14.27501038,13.68205594,17.86039494,23.87718751,9.294653424,3.500942098,33.23920034,2.020600541,15.23716733,29.0482414,12.31280446,39.4405269,7.343389245,10.67711716,9.804337647,13.02090626,4.560010551,5.01687533,11.9564726,10.68498232,6.30358373,16.4164919,13.22869897,24.03967221,26.626069,24.56635841,11.26059137
112,27.5,27.96286216,16.53632815,6.398492136,3.963371677,28.53158797,14.23750511,29.51406229,11.40056275,9.024880285,11.51533061,11.74773967,16.63937352,12.7204832,25.84876759,15.50319254,20.10006687,28.48834486,15.55978796,26.37831169,37.92959301,13.68648526,19.13294181,19.97844637,24.61211053,21.27447581,13.33740071,12.38071275,29.40999824,25.55546123,25.23400234,22.79561293,35.57382354,22.03797664,25.79027456,26.87262268,16.11373136,9.651394427,40.83702937,11.59571806,16.2129532,13.9643783,18.84550686,25.11743039,9.038011953,3.27080337,33.87304344,3.683177851,16.83693534,31.96807144,12.74279062,40.43966331,8.859133637,10.95043717,9.55981105,12.89164888,6.638804636,5.445228569,11.45953276,12.04594263,6.371815934,19.45947418,13.25297766,27.54437929,30.12923103,26.58375348,12.28540151
113,27.7,28.58033561,18.83231683,8.22819115,5.757735552,32.41963892,15.05098129,34.32004479,12.10770329,9.381605945,12.37594331,15.26101764,17.03077772,14.00820077,30.58142616,16.07676262,21.79113998,27.27818007,16.74627768,28.5105278,41.03207431,14.82294993,20.85907388,21.90888115,27.18703753,24.86162084,15.50091891,12.27768337,29.43050913,27.9702809,25.33714177,22.53985097,35.82581176,23.88684307,27.41329305,28.13638905,16.42026558,10.79224433,43.59503602,12.38546383,17.44169462,13.90896196,19.1722291,25.66823029,9.349889111,3.020635508,34.39610423,5.971538559,18.17004681,33.761121,13.0615472,41.1595779,9.870560809,10.84171417,9.235953756,12.4907697,8.505811484,5.491158109,10.78538502,13.13204662,6.46530721,22.08900921,12.92568077,30.21106893,33.58199813,28.01045727,12.93913468
114,27.9,28.67194455,21.3298285,9.506770414,6.522375253,35.59140959,15.47700714,38.79278344,11.74189865,9.713846429,13.20393565,18.91048304,17.7507586,15.05036309,35.35473647,16.42157797,23.18294643,26.13950699,17.42713725,29.99493234,43.40247631,15.5709888,24.23959908,23.06063069,28.81859142,26.9682556,16.84107253,12.03121738,28.62462372,28.96599109,25.26626149,23.05638708,35.55692345,25.23764976,28.21602695,29.71065418,16.6216412,11.81211289,45.12893629,12.79350127,18.27251471,13.71828971,19.05884493,26.101532,9.916877474,3.008130984,35.48168653,8.195249699,19.44828429,34.77412281,13.41859413,42.2323925,10.45415702,10.59867923,8.643244499,11.982101,9.99431185,5.400558586,10.67340865,14.16955699,6.596782969,24.32573037,12.56182529,32.448643,35.71822967,28.88478469,13.42619477
115,28.1,28.37722707,23.58206414,10.30012176,6.852598595,38.23779259,15.96403137,42.40711116,11.36831317,9.908224686,14.1033581,22.34636867,18.96075232,15.71984761,40.79005527,16.6343366,24.42919078,25.58775375,17.67089361,31.02980735,44.74520422,16.12064651,29.22060187,23.68896292,29.90311382,27.65120302,17.76313133,11.88451356,26.96629243,28.87248621,25.04569101,24.19648009,35.01546197,25.98182732,28.44767518,30.76108057,16.71031339,12.46228297,45.65474721,12.97412095,19.16757447,13.4453695,18.86104521,26.97227057,10.54373134,3.248475731,36.51360133,9.479667674,20.64521709,35.31793504,13.68866534,43.72834967,10.7398678,10.46826167,7.974931323,11.35528215,11.16726058,5.398069028,10.80436276,14.9452743,6.647782296,26.16054508,12.31017066,34.57039188,35.73082163,29.29684721,13.78469372
116,28.3,27.6315068,25.36926081,10.68851577,7.328269009,40.41720373,16.78071497,44.85147686,11.5501923,9.846497247,14.97728334,25.26313635,20.42817226,15.94741963,47.15376388,16.71860063,25.51202598,25.60983536,17.51258302,31.58446868,44.88828966,16.64984801,34.54197384,24.02083384,30.65856629,27.23304937,18.63317469,11.77280398,24.47621078,28.01601496,24.57669066,25.62225768,33.98914532,25.94373844,28.37495797,30.90144148,16.57696029,12.84239354,45.25700395,12.88532997,20.79349062,13.12060896,18.94869332,28.10597595,11.06131004,3.578816924,36.83953264,9.607624942,21.61465838,35.74484063,13.62087704,45.31965778,10.8393539,10.54492214,7.759497197,10.58884657,12.10831087,5.471304667,10.68905002,15.42742171,6.588370637,27.55495678,12.40514008,36.57088161,34.1769011,29.27503104,13.95791036
117,28.5,26.42577787,26.66963446,10.51103152,8.320384771,42.02993395,18.15930186,46.09042293,11.68105123,9.312278466,15.59367043,27.4270852,21.51573673,15.88398408,53.93948954,16.49260061,26.34059105,26.05248597,16.94586421,31.43729105,43.69663144,17.17810069,38.23395009,24.09859878,31.06239841,26.22354846,19.59994189,12.13339585,21.32751743,26.35178466,23.82307259,27.11960306,32.48460955,25.21766152,27.77881599,30.1982735,16.04777123,12.98887008,44.11851412,12.57425217,23.51358943,12.55413561,19.75051084,29.65699206,11.32454585,3.832280668,36.43430987,9.258203345,22.2851116,36.32836202,13.0499088,46.78251317,10.79542993,10.84689896,7.592050277,9.804187053,12.9875236,5.641423635,10.45081145,15.76127761,6.427064276,28.46305171,12.90359529,38.28688213,32.29928482,28.76350526,13.90535854
118,28.8,24.79655009,27.43508493,9.822508974,9.86660819,42.92031256,19.86093351,46.36443523,11.24997418,8.424933744,15.7153464,28.73154278,21.712585,15.5975594,59.15606569,15.8239575,26.96294668,26.72377021,16.00681375,30.21518006,41.14863856,17.47098151,38.6090554,23.78717811,31.07250315,24.81772271,20.67712717,13.03103413,17.98029501,24.00750576,22.84231616,28.56362239,30.54137648,23.93366095,26.43608468,29.17299505,15.11531758,12.99148746,42.42709769,11.86426265,26.36388447,11.82995892,21.75994898,31.97458612,11.39118394,4.019691278,35.99429321,9.270445245,22.95740245,36.97270462,12.04690165,47.84124981,10.558324,11.27877894,6.568002551,9.047025295,13.77890112,5.797475785,10.65260008,16.04393881,6.157874555,28.77396881,13.52273641,39.47084488,30.34034653,27.70530568,13.57529416
