x,Healthy,Gingivitis
44.9,44.41606665,142.5777031
44.9,62.12378601,48.83838171
44.9,56.82103299,227.8174058
44.9,34.78254064,486.2718545
44.9,-0.017339275,315.5360933
45.2,31.57754492,90.59229304
45.2,81.19005957,114.1574141
45.2,429.7345881,80.23433986
45.2,58.00285688,200.2580697
45.2,37.10223052,66.67479733
45.2,54.31032023,168.2243809
45.2,65.54445679,63.06295809
45.2,60.07608651,239.6528234
45.2,40.380225,514.0741667
45.2,0.144814208,354.3135505
45.5,41.14396765,95.67291153
45.5,83.57568147,106.3272266
45.5,444.7392511,86.11226902
45.5,60.23652993,204.3204449
45.5,41.852775,78.76198032
45.5,66.76179933,197.2059036
45.5,70.73021858,75.93927532
45.5,61.0619981,245.1560635
45.5,47.54337557,537.8995662
45.5,0.6285855,387.5623143
45.8,53.53682238,99.07726182
45.8,84.10211749,96.02190469
45.8,458.7901296,91.46420448
45.8,62.05253596,205.2847301
45.8,47.05039788,93.06183962
45.8,82.12874913,228.4798453
45.8,76.86311761,89.28898117
45.8,59.54892467,248.8672181
45.8,56.17349321,554.9962853
45.8,1.244564211,412.2058007
46.1,67.54368166,100.4219766
46.1,82.75752032,83.52126711
46.1,471.2137036,95.8884356
46.1,63.94831511,201.0478252
46.1,51.88422449,108.4455463
46.1,101.014854,260.6055402
46.1,82.72663387,108.694031
46.1,55.76141746,251.5324978
46.1,65.61127031,559.7935975
46.1,1.723768609,424.8586259
46.4,81.92599036,99.1940289
46.4,79.97882588,69.9169836
46.4,481.012841,98.92694401
46.4,66.36591035,189.8620465
46.4,55.72450077,120.7179528
46.4,123.9045896,291.5004599
46.4,87.12214957,139.5455444
46.4,50.40058619,249.3200802
46.4,74.68090916,547.9695971
46.4,2.207041374,423.177082
46.7,99.15632289,95.01250169
46.7,75.95124693,57.06776493
46.7,486.3015751,100.0395734
46.7,68.84684244,171.9555533
46.7,58.4786369,126.2297336
46.7,150.2864382,318.49774
46.7,88.97694877,180.3376849
46.7,44.0480177,240.1099201
46.7,82.91831231,517.4629581
46.7,2.667563711,405.8352025
47,120.1742256,87.91615837
47,70.69146921,46.25305037
47,485.4706567,98.86534506
47,70.04001387,148.8380262
47,60.13514488,124.8180508
47,179.0588648,339.2123265
47,86.98016584,220.7492338
47,37.1310667,224.5420423
47,90.07864304,468.6702901
47,2.763324394,372.8439175
47.3,149.8297532,78.50229108
47.3,64.26454351,37.41400624
47.3,476.5200886,95.20618445
47.3,68.81566159,122.5521574
47.3,60.3105307,117.9025821
47.3,208.7624873,352.2586278
47.3,81.41599149,248.0561968
47.3,30.46085081,203.2744958
47.3,95.32229215,404.5511759
47.3,2.343718203,328.7261877
47.7,185.7338021,67.94821176
47.7,56.93241776,30.31337622
47.7,456.457057,89.13495263
47.7,65.56483728,95.51869989
47.7,58.67290344,105.6542636
47.7,237.644846,356.7785372
47.7,72.59703784,256.0596636
47.7,24.90075644,175.6045703
47.7,98.06410918,331.6623444
47.7,1.537224112,279.3958504
48,206.6171266,57.38601987
48,49.1059931,24.67469949
48,424.3496132,80.69560008
48,61.36655218,70.19329734
48,55.11140498,88.9566903
48,263.1102431,351.6254183
48,61.80699447,248.3313472
48,20.64609009,145.3303751
48,97.530211,259.7138628
48,1.010656028,230.2104208
48.3,196.1495573,47.79574295
48.3,41.5215966,20.01446747
48.3,382.0154207,70.67683
48.3,56.04623333,48.78290344
48.3,49.87745921,70.32290602
48.3,281.9330848,337.1102697
48.3,49.81947839,231.5737267
48.3,16.96389983,117.8850696
48.3,93.18168365,197.9804699
48.3,0.817734026,185.2857947
48.6,161.3347777,39.81250073
48.6,35.18747264,15.40893643
48.6,334.1404332,60.352561
48.6,48.70829644,32.53503379
48.6,44.1035544,53.47167397
48.6,291.6764499,313.7741169
48.6,39.31218527,209.5131055
48.6,13.19248388,94.41513453
48.6,84.56598442,150.792283
48.6,0.802923846,147.2084389
48.9,126.8679606,33.44554391
48.9,30.49785247,10.60600366
48.9,286.9086249,50.84882194
48.9,39.49710799,21.11035607
48.9,38.92627351,40.83262466
48.9,291.2963116,285.5597822
48.9,31.59142956,182.0538469
48.9,9.504110412,75.16112978
48.9,72.11895282,117.044775
48.9,1.082580953,121.6414544
49.2,108.0757553,27.98657072
49.2,27.00341366,5.888858589
49.2,244.3851831,42.7242351
49.2,30.06348932,12.83156239
49.2,34.70373062,31.65678773
49.2,279.3103997,261.4866643
49.2,25.40838266,151.3053391
49.2,6.676936214,60.29565289
49.2,58.88101365,92.89355324
49.2,1.654063212,106.6819409
49.5,92.63514032,23.0018883
49.5,23.97052099,2.092294238
49.5,208.7170361,36.06120065
49.5,22.52012808,6.938324372
49.5,30.33905419,25.26513286
49.5,255.3913149,241.0078685
49.5,19.6228422,121.8653963
49.5,4.795783177,48.93841519
49.5,47.18100692,75.49090925
49.5,2.13932654,92.81697931
49.8,76.26173035,18.35407696
49.8,21.42464166,-0.586915293
49.8,180.1259156,30.66758997
49.8,17.328246,2.645723807
49.8,24.95770427,20.25481583
49.8,222.4630551,216.4989488
49.8,14.0821243,97.56996524
49.8,3.257334851,39.7016593
49.8,37.17621321,63.25155195
49.8,2.154356121,71.04126321
50.2,61.56850394,14.43361623
50.2,19.91535997,-2.224157971
50.2,157.7276923,26.42286025
50.2,13.84951597,-0.547977815
50.2,19.02963914,15.46180176
50.2,186.9578401,190.8172838
50.2,9.955656962,78.3968495
50.2,1.442751602,31.88981905
50.2,28.19679348,54.94196613
50.2,1.656332336,44.85916001
50.5,47.43149183,11.56355745
50.5,19.23665849,-4.242299998
50.5,140.5729177,22.86982975
50.5,11.12293209,-1.688557449
50.5,14.1418604,13.36600926
50.5,155.7626312,180.5976324
50.5,7.502057917,71.10054593
50.5,-0.757806065,25.61123603
50.5,20.16761478,49.20635614
50.5,1.076413395,36.44926643
50.8,33.8720699,9.362519999
50.8,18.69104541,-4.603553992
50.8,126.4321858,20.05663809
50.8,9.174231391,-2.829137082
50.8,11.13006643,11.27021676
50.8,130.5950969,170.3779811
50.8,5.743633389,63.80424235
50.8,-2.949873514,20.65732098
50.8,13.75472036,44.76247518
50.8,0.728959398,28.03937284
51.1,22.24106656,7.555705737
51.1,17.54322713,-4.0394509
51.1,113.9151421,18.21219491
51.1,8.146476814,-3.736420403
51.1,9.52392664,9.578115914
51.1,110.2775742,161.1306581
51.1,4.217251654,57.43845009
51.1,-4.648527083,16.35071686
51.1,9.042596261,40.40777824
51.1,0.443195665,21.5484572
51.4,13.4325723,5.836810944
51.4,15.69785032,-4.209728729
51.4,102.5226147,17.21304217
51.4,7.484299094,-4.612597549
51.4,8.511188593,7.939840624
51.4,93.18380384,152.0129789
51.4,2.183294648,51.196726
51.4,-5.936950941,12.47286156
51.4,5.765936393,35.8228305
51.4,0.107560077,15.31340529
51.7,7.305221275,4.243388442
51.7,13.90180565,-5.830973437
51.7,92.44118462,16.31902519
51.7,6.698219725,-5.304144567
51.7,7.485949701,6.997213415
51.7,78.29009142,142.326418
51.7,-0.143926299,45.6861864
51.7,-6.916013771,9.032949014
51.7,3.313423871,32.09801883
51.7,-0.137861818,10.32727329
52.1,3.049932107,2.973332308
52.1,12.57081076,-7.708953643
52.1,84.09486702,14.88399293
52.1,5.790981398,-5.938882314
52.1,6.58382751,6.268631768
52.1,65.59990243,132.4648167
52.1,-2.207575137,40.40062664
52.1,-7.632507183,6.267915514
52.1,1.284730767,29.99072591
52.1,-0.398369035,5.725424341
52.4,0.118076794,1.927681191
52.4,11.84529803,-7.993648258
52.4,77.87928658,12.9967271
52.4,4.69350216,-6.544539399
52.4,5.880677213,5.376029765
52.4,55.18582158,123.0903436
52.4,-3.645066277,35.45942615
52.4,-7.789972727,4.416483574
52.4,-0.314167553,29.30612493
52.4,-0.684244813,1.749785975
52.7,-2.137964046,1.13493276
52.7,11.66280532,-7.244218539
52.7,73.91980524,11.1130861
52.7,3.839236171,-7.134334305
52.7,5.242271535,4.393962114
52.7,46.53355904,113.9815769
52.7,-4.668637171,30.70605798
52.7,-7.17213955,3.517299442
52.7,-1.459243984,29.39635332
52.7,-0.999044537,-1.884282982
53,-4.048412252,0.75560602
53,11.9790533,-7.488110862
53,72.35664811,9.604263577
53,3.421880289,-7.669319977
53,4.867673348,3.318855501
53,38.79103126,106.174486
53,-5.740335046,26.15638609
53,-6.165414723,3.412801106
53,-2.191664337,30.08121581
53,-1.306630348,-5.343961786
53.4,-5.450225753,0.629680543
53.4,12.781982,-7.263340249
53.4,73.01743012,8.52881679
53.4,3.415414237,-8.155586328
53.4,4.371197309,2.161047589
53.4,32.2156097,99.52444034
53.4,-6.531748501,21.78777755
53.4,-5.549330748,3.361453035
53.4,-2.904232362,31.48189324
53.4,-1.527904538,-8.64862712
53.7,-6.444356885,0.766762126
53.7,14.03100633,-7.129677907
53.7,75.43978711,7.80250307
53.7,3.736197528,-8.719416581
53.7,3.989186844,1.01648448
53.7,27.10033633,93.21659068
53.7,-6.610524766,17.76945868
53.7,-5.993056233,2.558630388
53.7,-3.476526583,33.71607473
53.7,-1.7690263,-11.81541029
54,-7.244361206,1.145455265
54,15.6714111,-7.07310141
54,78.26312736,7.576211953
54,4.577174502,-9.394052405
54,3.870662583,-0.109157483
54,22.82060693,87.39759243
54,-6.077613768,14.25155361
54,-7.574740851,1.054143246
54,-3.540546835,36.56122032
54,-1.879728041,-14.78521895
54.4,-7.851069089,1.464141166
54.4,17.32151422,-7.187104591
54.4,79.58738011,7.978402416
54.4,6.317012701,-9.99681758
54.4,4.016667092,-1.030329927
54.4,19.16247361,81.7424666
54.4,-5.10915219,11.00346548
54.4,-9.762143754,-0.374535928
54.4,-3.32280828,39.87383283
54.4,-1.665366692,-17.65272225
54.7,-8.123684805,1.616557205
54.7,18.33196211,-7.201960989
54.7,78.05631581,8.871426015
54.7,8.630538005,-10.42709319
54.7,4.223286841,-1.460775524
54.7,16.06195032,76.4806346
54.7,-4.092083102,8.402937991
54.7,-11.5811927,-1.139125834
54.7,-3.136792192,43.53722253
54.7,-1.3064226,-20.27469269
55,-7.939490905,1.331641475
55,18.5540508,-7.201185237
55,74.29685207,9.879604123
55,10.65395492,-10.79400086
55,4.264053656,-1.76046657
55,13.90288581,71.48029254
55,-3.835705055,5.769421885
55,-12.3060002,-1.132046788
55,-3.186523656,47.05497112
55,-0.919809385,-22.78390753
55.4,-7.535935565,0.820356495
55.4,18.38560789,-7.122440844
55.4,70.56474184,10.32609124
55.4,11.57656899,-10.8651914
55.4,4.400360253,-1.449969706
55.4,12.80175241,67.70023688
55.4,-4.30366256,2.981958924
55.4,-12.38794424,-0.486290809
55.4,-3.499451267,48.88120219
55.4,-0.464779934,-24.76692959
55.7,-7.212645283,0.291442192
55.7,18.52444777,-7.293785896
55.7,69.37607633,9.711758305
55.7,11.20649785,-10.93534051
55.7,4.798053189,-1.131772637
55.7,12.35871507,64.00677923
55.7,-5.266159637,0.19814283
55.7,-12.1780385,0.466551796
55.7,-3.892881191,47.91087568
55.7,0.234886761,-26.73598863
56,-6.881565055,0.058712821
56,19.65724966,-7.550075561
56,71.73879004,8.214242989
56,10.15194697,-10.98882662
56,5.409309892,-0.690372297
56,12.29029703,61.69888995
56,-6.210530205,-2.527323403
56,-11.71090664,1.436592804
56,-4.14973604,45.74578131
56,1.113295072,-28.48163923
56.4,-6.385906299,0.153266125
56.4,22.23478423,-7.600992475
56.4,77.24118115,6.517504259
56.4,8.720436018,-11.04231272
56.4,6.148049363,-0.248971957
56.4,11.72815984,59.39100067
56.4,-6.776332335,-5.252789635
56.4,-10.57288858,2.55647677
56.4,-4.03444205,44.43223669
56.4,1.545334264,-30.22728983
56.7,-5.713433613,0.597463628
56.7,26.16043807,-7.314004319
56.7,84.99471754,5.253697871
56.7,7.467055534,-11.20552095
56.7,7.176310274,-0.151289417
56.7,10.04286832,57.99270006
56.7,-7.189796056,-7.565219412
56.7,-8.647344867,4.522271167
56.7,-3.489161365,44.55414387
56.7,1.109247603,-31.79758758
57,-4.94726573,1.162556691
57,31.11850078,-6.725347185
57,94.93489447,4.726463241
57,7.111275384,-11.37558682
57,8.48619117,-0.075089239
57,7.147583716,56.65124874
57,-5.304688758,-9.85183441
57,-6.241525393,7.404581458
57,-2.731214001,46.005679
57,0.128088649,-33.35692578
57.4,-4.329547143,2.125461233
57.4,37.02091474,-5.997285248
57.4,107.7138314,4.976605757
57.4,7.242758955,-11.46365534
57.4,9.672360999,-0.452981284
57.4,3.691111839,55.4451153
57.4,-1.093639651,-11.38551255
57.4,-3.371730609,11.34038151
57.4,-1.924170696,48.46528752
57.4,-0.717003637,-34.43712292
57.7,-4.018319144,3.498127287
57.7,43.93017958,-5.040707325
57.7,124.2411849,5.935650008
57.7,6.768911391,-11.53415299
57.7,10.54163545,-0.928178805
57.7,0.780568489,54.26797854
57.7,3.145358336,-12.75784707
57.7,0.300225545,17.09589251
57.7,-1.133351823,52.86195955
57.7,-1.026699359,-35.41464699
58.1,-3.813348015,5.132639467
58.1,51.79819599,-3.466759371
58.1,145.2802123,7.454231164
58.1,5.709648855,-11.38586782
58.1,11.19330789,-1.529903781
58.1,-1.149860489,52.70563013
58.1,6.01506178,-13.76006152
58.1,5.329210658,25.21566772
58.1,-0.555898525,61.57729219
58.1,-0.992419717,-36.34084401
58.4,-3.668068763,6.98367269
58.4,60.57921381,-1.426264856
58.4,171.5087491,9.467489257
58.4,5.051593378,-11.14642313
58.4,11.86017625,-2.184348531
58.4,-1.725574481,50.98277687
58.4,8.467448266,-14.60805927
58.4,12.18242907,37.08803045
58.4,0.189989066,79.73560354
58.4,-0.826779415,-37.24565476
58.7,-3.625122825,9.184843476
58.7,70.32429786,1.190577407
58.7,203.6932026,12.0956288
58.7,5.374917795,-10.83854198
58.7,12.63013564,-2.74111781
58.7,-1.076536444,49.04249531
58.7,11.97265688,-15.23206349
58.7,20.99187033,55.75038277
58.7,1.701983729,114.723935
58.7,-0.539107075,-37.92429904
59.1,-3.441224366,12.23173949
59.1,81.22193289,4.773491599
59.1,243.437699,15.61648046
59.1,6.085774595,-10.48275529
59.1,13.59620767,-3.229514261
59.1,0.588670551,46.95001394
59.1,16.23669081,-15.69927223
59.1,32.12956446,85.8666459
59.1,3.980541697,182.4305662
59.1,-0.135630078,-38.44462677
59.4,-3.178273039,17.1096434
59.4,93.7257581,9.87932155
59.4,292.8150731,20.3335241
59.4,7.186926136,-10.12694454
59.4,15.00119465,-3.499646621
59.4,2.892341529,44.78908459
59.4,21.42196342,-16.08285357
59.4,47.64869434,139.4747513
59.4,6.452040762,314.7487218
59.4,0.505398334,-38.62741806
59.8,-2.82589091,25.3184792
59.8,108.8610052,17.67244582
59.8,359.7336762,26.62408624
59.8,8.976797114,-9.77110672
59.8,16.97446549,-3.524231879
59.8,5.954621465,42.55115127
59.8,28.28780761,-16.37235407
59.8,74.14227396,236.8248854
59.8,8.658280015,538.723623
59.8,1.658861823,-38.43048085
60.1,-2.373533392,38.90656973
60.1,128.9727815,31.1520647
60.1,472.2836781,35.38409556
60.1,11.52652724,-9.345399205
60.1,19.57309951,-3.425125812
60.1,10.43596067,40.47513397
60.1,36.52220096,-16.69363015
60.1,124.5387497,404.1951482
60.1,11.63063809,838.6166896
60.1,3.249651905,-38.64511177
60.5,-1.413418463,61.10281559
60.5,158.7308986,56.3086515
60.5,675.4872191,48.11368462
60.5,15.19842766,-8.791597244
60.5,22.83982976,-3.099252317
60.5,16.72671905,38.69596273
60.5,45.60981187,-17.07316145
60.5,212.609447,647.2951103
60.5,17.33966166,1142.543547
60.5,4.969570101,-39.61428424
60.8,0.762857372,97.21092885
60.8,205.2990743,100.1669751
60.8,982.3695817,67.07025183
60.8,20.83082263,-8.205908163
60.8,27.10311693,-2.656711237
60.8,24.7307951,37.16867565
60.8,57.84555606,-17.42600552
60.8,340.3223725,929.3123771
60.8,27.21776827,1360.104839
60.8,6.575847843,-40.32300321
61.2,4.142348031,153.4517293
61.2,279.9774072,162.841212
61.2,1332.846206,97.14763779
61.2,28.91005758,-7.516585945
61.2,33.41380886,-1.835000506
61.2,34.46937429,36.4600121
61.2,81.10883013,-17.69211609
61.2,488.2943903,1179.200488
61.2,43.59645572,1437.960449
61.2,8.561120737,-40.18524831
61.5,9.194067151,234.5336036
61.5,393.5595541,234.4068635
61.5,1625.429433,148.2930215
61.5,39.04835884,-6.850989129
61.5,43.97191556,-0.977553864
61.5,46.58958798,35.8961254
61.5,129.3862229,-17.90595794
61.5,620.0360142,1329.99258
61.5,69.42044841,1376.310073
61.5,12.24364589,-39.31511541
61.9,16.54207864,338.3137318
61.9,541.960984,297.0010697
61.9,1794.22866,235.1048614
61.9,49.81710338,-6.363332834
61.9,62.23401054,0.147912109
61.9,62.3068447,36.41806513
61.9,214.4570596,-17.72778438
61.9,695.2311644,1350.135871
61.9,109.9226415,1208.859083
61.9,19.10672125,-32.95214746
62.2,26.97611995,450.7392157
62.2,699.1877347,330.3859153
62.2,1839.87182,371.5735696
62.2,58.98411932,-5.87567654
62.2,90.69974285,1.273378082
62.2,84.69425049,36.94000486
62.2,331.8998995,-17.54961082
62.2,691.8733371,1246.828475
62.2,170.2321589,980.0348271
62.2,30.38300255,-26.5891795
62.6,42.74740563,548.3678159
62.6,827.8250638,320.9650685
62.6,1792.448947,552.7948842
62.6,64.00012778,-5.99198839
62.6,129.405008,2.181008066
62.6,124.2325983,38.70771705
62.6,452.0744821,-16.879513
62.6,613.2531929,1050.958709
62.6,251.6002767,731.4071269
62.6,46.52643382,-20.94307218
62.9,65.42198793,608.8885227
62.9,897.4970028,269.1682128
62.9,1672.815613,742.6246755
62.9,62.74329555,-6.108300241
62.9,172.1530772,3.088638051
62.9,195.0151526,40.47542924
62.9,536.0009613,-16.20941519
62.9,479.115388,804.1443725
62.9,343.4855991,500.9050244
62.9,66.12118289,-15.29696486
63.3,94.70949754,617.8205904
63.3,894.594958,191.8445279
63.3,1492.109765,895.5650923
63.3,55.05471527,-6.635095986
63.3,208.0675974,3.470621678
63.3,311.7036796,42.5079429
63.3,559.042428,-15.61549269
63.3,324.215829,552.9349486
63.3,424.1982979,319.0805788
63.3,85.16114178,-16.44691526
63.7,126.6776855,571.1931715
63.7,818.6483781,115.0720179
63.7,1263.052641,977.1253335
63.7,43.60399825,-7.216622917
63.7,224.4965548,3.782519124
63.7,466.0075833,44.57576343
63.7,515.3522768,-15.03172691
63.7,186.7932917,341.5093493
63.7,471.3020874,199.4037185
63.7,97.22561947,-18.50300668
64,155.0537743,475.3594347
64,680.9327606,57.58710279
64,1003.222671,975.6721043
64,32.50413959,-7.793636707
64,212.8288542,3.892416551
64,620.0355233,47.64708226
64,418.3725163,-14.65994045
64,91.75335232,195.8355242
64,472.2144386,135.2991276
64,96.35523146,-24.43977408
64.4,172.7593077,351.6081879
64.4,508.1421583,24.23233443
64.4,738.0524415,896.1214349
64.4,24.71534671,-8.369261837
64.4,175.7771762,3.940160126
64.4,733.4703187,51.02716979
64.4,296.1805487,-14.3533784
64.4,40.22462045,113.5025468
64.4,426.9183105,109.0310869
64.4,81.52285379,-31.57059562
64.7,173.883908,230.781313
64.7,337.7184434,9.133380769
64.7,501.7135695,751.3023855
64.7,20.74072356,-8.766483426
64.7,127.3618013,4.243424981
64.7,782.5919042,55.29218986
64.7,180.9569299,-13.60556324
64.7,17.0948956,74.28502131
64.7,345.8326058,104.0836977
64.7,58.33294085,-35.95480625
65.1,157.8309987,137.6727046
65.1,202.3863458,3.782988091
65.1,324.5802981,566.7865109
65.1,19.44711674,-9.066393992
65.1,83.67275563,4.68606508
65.1,755.7534117,60.0399004
65.1,97.59446697,-12.61706456
65.1,8.814391126,60.03121463
65.1,248.3702162,109.9352077
65.1,35.23558892,-38.84086548
65.5,131.1951136,79.33409426
65.5,115.1116043,2.511955564
65.5,217.2828341,380.6536654
65.5,19.75955505,-9.193129588
65.5,54.66306318,5.456805845
65.5,665.1010055,64.68265883
65.5,48.00496069,-11.17960162
65.5,7.713147317,59.25639216
65.5,158.4801683,120.7770569
65.5,18.22537141,-38.66791311
65.8,104.5576279,49.59552835
65.8,68.30031649,2.826756912
65.8,166.9640828,228.9132752
65.8,21.0785005,-9.165931879
65.8,40.29039692,6.519191646
65.8,531.2268477,69.2321265
65.8,23.13839996,-9.343059351
65.8,9.862825824,65.96043034
65.8,93.36866707,133.8020746
65.8,8.505685506,-35.77583933
66.2,86.96318625,36.35110615
66.2,46.8545919,4.341690166
66.2,151.3831638,127.9127048
66.2,23.29166011,-9.033184488
66.2,36.06883076,7.767210753
66.2,382.8909629,73.61718993
66.2,12.43957382,-8.432624306
66.2,14.02136489,77.3965846
66.2,55.90022134,148.0490832
66.2,3.979166628,-33.81380506
66.6,81.5380229,31.910904
66.6,39.28036457,6.546587581
66.6,154.1338225,71.71845392
66.6,26.25869502,-8.74965184
66.6,37.44400734,9.280420298
66.6,249.6801167,77.76739018
66.6,9.023264266,-8.845199582
66.6,20.15004033,93.54161761
66.6,38.73890374,162.6665467
66.6,2.192442947,-33.18039865
66.9,86.2286557,31.0700575
66.9,38.97977061,9.504888898
66.9,167.5748214,44.4993237
66.9,29.55873651,-8.250305631
66.9,41.54596437,10.9590309
66.9,150.9537711,82.39926771
66.9,8.941504605,-8.916992782
66.9,28.238527,116.2211656
66.9,32.951348,177.862522
66.9,1.819797697,-32.27306343
67.3,97.37847636,32.41775356
67.3,42.61532512,13.30492636
67.3,188.4559564,33.20796413
67.3,32.95988535,-7.233006873
67.3,47.35250491,13.03460402
67.3,91.02229016,88.18717071
67.3,10.83897812,-8.170908997
67.3,38.16290031,148.5675608
67.3,33.02691602,196.1525298
67.3,2.224864244,-30.70829904
67.7,111.6270671,35.36000182
67.7,49.14918796,18.31389418
67.7,215.7817844,30.37446158
67.7,36.23375573,-6.032134343
67.7,54.07388074,15.23098502
67.7,62.84712961,94.43952192
67.7,14.26772876,-7.166563353
67.7,49.93294675,195.1750007
67.7,35.84480688,222.5588241
67.7,3.013852789,-29.0468008
68,126.4977229,39.70735056
68,58.68892234,24.6109386
68,249.295743,31.78295235
68,38.68644558,-3.974584205
68,61.13672333,17.99113612
68,52.20433376,102.8592981
68,18.77561578,-4.956995703
68,63.50151752,259.134124
68,40.16374081,262.680035
68,3.985030735,-26.93387792
68.4,140.583948,45.88770756
68.4,72.10275655,32.53960682
68.4,290.4189476,35.82304835
68.4,39.53530865,-1.840965829
68.4,68.02660996,20.77896018
68.4,50.07857359,111.4606946
68.4,24.51400639,-2.722976169
68.4,78.34553043,339.4082256
68.4,45.28097485,318.1732276
68.4,5.405147052,-24.79573439
68.8,152.2009232,54.81448801
68.8,90.97208881,42.66422743
68.8,342.916143,42.24836259
68.8,38.5881283,1.509744352
68.8,73.83847211,24.0095516
68.8,52.90338504,122.9680157
68.8,31.61454619,-0.097726506
68.8,95.44380371,428.3135122
68.8,51.59176939,382.690216
68.8,7.711821317,-22.25406065
69.2,159.6352384,67.30560991
69.2,117.7980405,56.54191692
69.2,412.7432912,51.5197776
69.2,36.52102274,4.860454534
69.2,77.75490053,27.24014301
69.2,58.98337687,134.4753368
69.2,41.341502,2.527523157
69.2,116.7636458,509.9240012
69.2,59.47487817,442.4274536
69.2,10.79792692,-19.71238691
69.5,161.2999911,84.42301098
69.5,155.1678981,75.62481384
69.5,504.5628144,64.93639793
69.5,34.39830143,10.05518292
69.5,79.37844559,30.97689409
69.5,67.74383492,145.9747845
69.5,54.87498774,4.080863785
69.5,143.0125147,564.7230947
69.5,68.39734956,482.1253145
69.5,14.28179996,-16.24258081
69.9,156.0788968,106.7970242
69.9,203.8832371,99.85665573
69.9,615.475854,83.97818837
69.9,33.11996984,15.36516245
69.9,79.47773222,34.74528015
69.9,79.50973434,157.47374
69.9,74.23373349,5.567210098
69.9,171.0224283,579.8521156
69.9,78.15571159,492.32425
69.9,17.86155801,-12.71476644
70.3,144.4493859,134.8447873
70.3,261.28301,125.2663878
70.3,731.2275538,110.2869462
70.3,33.22769955,23.12584037
70.3,79.02720698,39.39061829
70.3,95.49004922,169.5807472
70.3,101.7251266,6.686422501
70.3,194.3273793,556.0257738
70.3,90.24660363,472.2678852
70.3,21.45328642,-7.683287843
70.7,128.2705606,166.6545902
70.7,319.6927138,145.1719485
70.7,832.2832558,145.6496184
70.7,34.64982522,31.41166794
70.7,80.0946528,44.22387473
70.7,117.8366639,181.8180512
70.7,135.0228962,7.726963352
70.7,206.2879789,503.9285454
70.7,107.44122,428.0206287
70.7,25.06690833,-2.329595486
71,110.4100522,197.9372481
71,367.7727682,152.8914889
71,902.385393,189.7620651
71,36.46268027,42.41496043
71,84.33768808,50.38181109
71,147.3050812,194.0132495
71,167.7069195,9.887048007
71,202.7397487,437.0841244
71,130.3115845,369.0077826
71,28.6021432,5.535790297
71.4,93.90671922,222.4389757
71.4,393.9204614,145.4384762
71.4,933.4492521,238.9091213
71.4,37.83498218,54.55052997
71.4,92.24942318,57.09169741
71.4,183.7158212,206.1909038
71.4,192.0146906,12.51360925
71.4,183.7223702,368.6058835
71.4,156.3355182,306.5559172
71.4,31.68744907,14.44771501
71.8,80.95478325,234.2534354
71.8,391.0135224,124.7920558
71.8,926.5710397,285.6745358
71.8,38.21521601,69.58707395
71.8,102.3477417,66.25825349
71.8,225.015936,219.9370491
71.8,201.2313838,15.42131482
71.8,153.4892391,309.1795681
71.8,181.0906179,250.3742225
71.8,33.41319877,26.89973247
72.2,72.95517208,230.3409792
72.2,359.3776914,97.76729384
72.2,889.435523,320.9621695
72.2,37.42907991,86.65430004
72.2,110.3748494,77.14447838
72.2,266.6648165,234.7811382
72.2,192.2643523,18.52582143
72.2,119.234493,263.4038824
72.2,199.2726612,205.5581225
72.2,32.91936184,41.82981485
72.6,69.5325561,211.3377621
72.6,306.720421,72.35392053
72.6,832.9571092,336.895881
72.6,35.28370354,106.3621773
72.6,112.9868391,92.19679834
72.6,301.7007976,253.6660505
72.6,167.4006147,21.38015158
72.6,88.28951186,230.2341853
72.6,206.4820855,172.6452588
72.6,29.85137742,60.86515314
73,68.66137331,181.6043585
73,245.658242,53.5633633
73,767.3160903,329.5242332
73,32.08931288,129.0407872
73,109.0478942,111.9359753
73,322.2192282,277.0968887
73,133.8517228,23.95303322
73,64.68106386,206.9513629
73,199.8500795,148.6790116
73,24.91051822,84.51890432
73.3,67.91072367,147.6974142
73.3,188.4141207,41.598016
73.3,699.7299935,300.44044
73.3,29.23720571,153.8198182
73.3,100.0035127,136.9218255
73.3,321.8822846,306.9292685
73.3,100.5200296,26.61367861
73.3,48.12295063,192.1114825
73.3,179.9840307,130.2966382
73.3,19.1200471,111.3216977
73.7,65.32402193,116.0398675
73.7,141.8603085,33.68780425
73.7,634.9732055,256.0227341
73.7,27.46962356,182.4496213
73.7,88.723578,171.526577
73.7,302.6813164,348.497808
73.7,73.06067632,29.43522421
73.7,35.88625266,183.877897
73.7,151.5292282,115.345284
73.7,13.47829935,143.8977352
74.1,60.10203848,90.96694359
74.1,107.1092576,27.31873006
74.1,575.5105906,205.1177748
74.1,26.75956409,211.7626168
74.1,77.51127303,210.5132483
74.1,268.9030055,396.8868093
74.1,53.25168043,32.39329555
74.1,26.07394,180.6159628
74.1,120.6920176,104.5912265
74.1,8.878984346,177.3052276
74.5,52.71044266,73.28771039
74.5,82.32935607,22.05602397
74.5,520.3993611,156.4862382
74.5,26.74655844,243.2959875
74.5,69.33375792,263.7411592
74.5,228.3344137,467.4423118
74.5,39.94176949,35.79507556
74.5,18.62914168,181.1916474
74.5,93.27895889,98.84087321
74.5,5.625093857,213.4149488
74.9,44.81412148,61.48892235
74.9,64.98706007,18.34389608
74.9,468.3863005,116.2001691
74.9,27.04625149,274.4422673
74.9,64.93110682,318.8724901
74.9,188.651984,541.6242035
74.9,30.53162415,39.30164588
74.9,13.32894711,184.4312985
