x,group,y
59.1,Mucositis,25.34101889
59.1,Mucositis,0.328164942
59.1,Mucositis,42.32827025
59.1,Mucositis,65.09608682
59.1,Mucositis,5.145667307
59.1,Mucositis,49.38028672
59.1,Mucositis,33.11539807
59.1,Mucositis,2.994321536
59.1,Mucositis,3.140890925
59.1,Mucositis,47.89799419
59.1,Mucositis,34.45713131
59.1,Mucositis,2.785171269
59.1,Mucositis,1.413425776
59.1,Periimplantitis,24.13339255
59.1,Periimplantitis,3.031255885
59.1,Periimplantitis,6.010138363
59.1,Periimplantitis,-8.529105494
59.1,Periimplantitis,-0.516043169
59.1,Periimplantitis,264.0091733
59.1,Periimplantitis,21.12410972
59.1,Periimplantitis,43.82562117
59.1,Periimplantitis,30.8807449
59.1,Periimplantitis,129.7824413
59.1,Periimplantitis,84.30995355
59.1,Periimplantitis,50.26312564
59.1,Periimplantitis,45.92001911
59.1,Periimplantitis,49.54729247
59.4,Healthy,-3.178273039
59.4,Healthy,93.7257581
59.4,Healthy,292.8150731
59.4,Healthy,7.186926136
59.4,Healthy,15.00119465
59.4,Healthy,2.892341529
59.4,Healthy,21.42196342
59.4,Healthy,47.64869434
59.4,Healthy,6.452040762
59.4,Healthy,0.505398334
59.4,Gingivitis,17.1096434
59.4,Gingivitis,9.87932155
59.4,Gingivitis,20.3335241
59.4,Gingivitis,-10.12694454
59.4,Gingivitis,-3.499646621
59.4,Gingivitis,44.78908459
59.4,Gingivitis,-16.08285357
59.4,Gingivitis,139.4747513
59.4,Gingivitis,314.7487218
59.4,Gingivitis,-38.62741806
59.4,Mucositis,300.8540342
59.4,Mucositis,34.72072734
59.4,Mucositis,34.88741096
59.4,Mucositis,2.592681092
59.4,Mucositis,49.97405206
59.4,Mucositis,76.20701565
59.4,Mucositis,8.253237833
59.4,Mucositis,61.15078449
59.4,Mucositis,36.18281512
59.4,Mucositis,1.212961035
59.4,Mucositis,5.372406689
59.4,Mucositis,63.87081021
59.4,Mucositis,45.80557116
59.4,Mucositis,2.519566921
59.4,Mucositis,0.350827533
59.4,Periimplantitis,25.17796632
59.4,Periimplantitis,4.283736752
59.4,Periimplantitis,8.094347595
59.4,Periimplantitis,-5.836187319
59.4,Periimplantitis,3.34901803
59.4,Periimplantitis,459.0347065
59.4,Periimplantitis,23.57643341
59.4,Periimplantitis,52.10389343
59.4,Periimplantitis,35.13368127
59.4,Periimplantitis,144.72417
59.4,Periimplantitis,96.47480858
59.4,Periimplantitis,70.56515483
59.4,Periimplantitis,63.01076407
59.4,Periimplantitis,63.41217884
59.8,Healthy,-2.82589091
59.8,Healthy,108.8610052
59.8,Healthy,359.7336762
59.8,Healthy,8.976797114
59.8,Healthy,16.97446549
59.8,Healthy,5.954621465
59.8,Healthy,28.28780761
59.8,Healthy,74.14227396
59.8,Healthy,8.658280015
59.8,Healthy,1.658861823
59.8,Gingivitis,25.3184792
59.8,Gingivitis,17.67244582
59.8,Gingivitis,26.62408624
59.8,Gingivitis,-9.77110672
59.8,Gingivitis,-3.524231879
59.8,Gingivitis,42.55115127
59.8,Gingivitis,-16.37235407
59.8,Gingivitis,236.8248854
59.8,Gingivitis,538.723623
59.8,Gingivitis,-38.43048085
59.8,Mucositis,574.0078754
59.8,Mucositis,43.78415455
59.8,Mucositis,48.58236234
59.8,Mucositis,5.438482541
59.8,Mucositis,59.95243229
59.8,Mucositis,95.9897588
59.8,Mucositis,12.03157255
59.8,Mucositis,76.05725082
59.8,Mucositis,40.52046056
59.8,Mucositis,-0.652069136
59.8,Mucositis,8.737385642
59.8,Mucositis,90.24518319
59.8,Mucositis,64.83509588
59.8,Mucositis,3.842006717
59.8,Mucositis,-1.417691002
59.8,Periimplantitis,26.71460113
59.8,Periimplantitis,6.353060144
59.8,Periimplantitis,10.41044287
59.8,Periimplantitis,-2.559334841
59.8,Periimplantitis,7.621507568
59.8,Periimplantitis,708.6305969
59.8,Periimplantitis,26.56768297
59.8,Periimplantitis,62.15774054
59.8,Periimplantitis,41.87650775
59.8,Periimplantitis,164.6539754
59.8,Periimplantitis,116.9166399
59.8,Periimplantitis,102.4183429
59.8,Periimplantitis,92.28307861
59.8,Periimplantitis,79.94428737
60.1,Healthy,-2.373533392
60.1,Healthy,128.9727815
60.1,Healthy,472.2836781
60.1,Healthy,11.52652724
60.1,Healthy,19.57309951
60.1,Healthy,10.43596067
60.1,Healthy,36.52220096
60.1,Healthy,124.5387497
60.1,Healthy,11.63063809
60.1,Healthy,3.249651905
60.1,Gingivitis,38.90656973
60.1,Gingivitis,31.1520647
60.1,Gingivitis,35.38409556
60.1,Gingivitis,-9.345399205
60.1,Gingivitis,-3.425125812
60.1,Gingivitis,40.47513397
60.1,Gingivitis,-16.69363015
60.1,Gingivitis,404.1951482
60.1,Gingivitis,838.6166896
60.1,Gingivitis,-38.64511177
60.1,Mucositis,953.8743564
60.1,Mucositis,57.47519897
60.1,Mucositis,69.30131468
60.1,Mucositis,10.52834388
60.1,Mucositis,73.05101853
60.1,Mucositis,136.8027509
60.1,Mucositis,16.15212731
60.1,Mucositis,94.16984053
60.1,Mucositis,46.17148477
60.1,Mucositis,-2.320425298
60.1,Mucositis,14.34352114
60.1,Mucositis,136.8660806
60.1,Mucositis,95.97159419
60.1,Mucositis,7.756013053
60.1,Mucositis,-2.467129955
60.1,Periimplantitis,29.51534169
60.1,Periimplantitis,9.807146678
60.1,Periimplantitis,14.66512999
60.1,Periimplantitis,1.631555485
60.1,Periimplantitis,9.523702739
60.1,Periimplantitis,955.7088233
60.1,Periimplantitis,30.22876249
60.1,Periimplantitis,72.45696129
60.1,Periimplantitis,52.33467792
60.1,Periimplantitis,191.6795264
60.1,Periimplantitis,151.5038044
60.1,Periimplantitis,178.8631814
60.1,Periimplantitis,139.3148158
60.1,Periimplantitis,100.9140155
60.5,Healthy,-1.413418463
60.5,Healthy,158.7308986
60.5,Healthy,675.4872191
60.5,Healthy,15.19842766
60.5,Healthy,22.83982976
60.5,Healthy,16.72671905
60.5,Healthy,45.60981187
60.5,Healthy,212.609447
60.5,Healthy,17.33966166
60.5,Healthy,4.969570101
60.5,Gingivitis,61.10281559
60.5,Gingivitis,56.3086515
60.5,Gingivitis,48.11368462
60.5,Gingivitis,-8.791597244
60.5,Gingivitis,-3.099252317
60.5,Gingivitis,38.69596273
60.5,Gingivitis,-17.07316145
60.5,Gingivitis,647.2951103
60.5,Gingivitis,1142.543547
60.5,Gingivitis,-39.61428424
60.5,Mucositis,1320.158486
60.5,Mucositis,78.999859
60.5,Mucositis,108.0662516
60.5,Mucositis,20.82850207
60.5,Mucositis,91.39934704
60.5,Mucositis,212.5037085
60.5,Mucositis,20.79368544
60.5,Mucositis,115.9171982
60.5,Mucositis,53.36279434
60.5,Mucositis,-3.56071009
60.5,Mucositis,23.9828304
60.5,Mucositis,217.9120733
60.5,Mucositis,141.8305526
60.5,Mucositis,11.9415492
60.5,Mucositis,-2.222221622
60.5,Periimplantitis,33.98212183
60.5,Periimplantitis,14.75593012
60.5,Periimplantitis,23.69170687
60.5,Periimplantitis,7.462224912
60.5,Periimplantitis,10.04807713
60.5,Periimplantitis,1137.776527
60.5,Periimplantitis,34.85586979
60.5,Periimplantitis,80.43812498
60.5,Periimplantitis,67.52475368
60.5,Periimplantitis,232.1768491
60.5,Periimplantitis,205.5692625
60.5,Periimplantitis,344.398297
60.5,Periimplantitis,204.7732358
60.5,Periimplantitis,128.5795348
60.8,Healthy,0.762857372
60.8,Healthy,205.2990743
60.8,Healthy,982.3695817
60.8,Healthy,20.83082263
60.8,Healthy,27.10311693
60.8,Healthy,24.7307951
60.8,Healthy,57.84555606
60.8,Healthy,340.3223725
60.8,Healthy,27.21776827
60.8,Healthy,6.575847843
60.8,Gingivitis,97.21092885
60.8,Gingivitis,100.1669751
60.8,Gingivitis,67.07025183
60.8,Gingivitis,-8.205908163
60.8,Gingivitis,-2.656711237
60.8,Gingivitis,37.16867565
60.8,Gingivitis,-17.42600552
60.8,Gingivitis,929.3123771
60.8,Gingivitis,1360.104839
60.8,Gingivitis,-40.32300321
60.8,Mucositis,1554.324601
60.8,Mucositis,115.2010213
60.8,Mucositis,182.4611751
60.8,Mucositis,39.18258059
60.8,Mucositis,121.0233188
60.8,Mucositis,326.1252971
60.8,Mucositis,26.05894882
60.8,Mucositis,146.23548
60.8,Mucositis,62.24969282
60.8,Mucositis,-4.356995337
60.8,Mucositis,38.95327759
60.8,Mucositis,339.770907
60.8,Mucositis,199.2074786
60.8,Mucositis,14.91877453
60.8,Mucositis,-0.834428003
60.8,Periimplantitis,40.84080493
60.8,Periimplantitis,20.97332501
60.8,Periimplantitis,41.91823364
60.8,Periimplantitis,16.1787428
60.8,Periimplantitis,13.41180196
60.8,Periimplantitis,1222.553061
60.8,Periimplantitis,41.12734946
60.8,Periimplantitis,85.67657989
60.8,Periimplantitis,87.04221801
60.8,Periimplantitis,304.6935511
60.8,Periimplantitis,278.1178643
60.8,Periimplantitis,602.8087811
60.8,Periimplantitis,279.8808658
60.8,Periimplantitis,168.5964727
61.2,Healthy,4.142348031
61.2,Healthy,279.9774072
61.2,Healthy,1332.846206
61.2,Healthy,28.91005758
61.2,Healthy,33.41380886
61.2,Healthy,34.46937429
61.2,Healthy,81.10883013
61.2,Healthy,488.2943903
61.2,Healthy,43.59645572
61.2,Healthy,8.561120737
61.2,Gingivitis,153.4517293
61.2,Gingivitis,162.841212
61.2,Gingivitis,97.14763779
61.2,Gingivitis,-7.516585945
61.2,Gingivitis,-1.835000506
61.2,Gingivitis,36.4600121
61.2,Gingivitis,-17.69211609
61.2,Gingivitis,1179.200488
61.2,Gingivitis,1437.960449
61.2,Gingivitis,-40.18524831
61.2,Mucositis,1625.428984
61.2,Mucositis,180.7612375
61.2,Mucositis,306.9755068
61.2,Mucositis,67.01420699
61.2,Mucositis,171.4074556
61.2,Mucositis,460.470636
61.2,Mucositis,31.98330911
61.2,Mucositis,200.3403379
61.2,Mucositis,73.83833855
61.2,Mucositis,-4.699943762
61.2,Mucositis,58.96035099
61.2,Mucositis,486.3496216
61.2,Mucositis,256.962743
61.2,Mucositis,18.08114522
61.2,Mucositis,1.431529505
61.2,Periimplantitis,51.99083833
61.2,Periimplantitis,29.65256478
61.2,Periimplantitis,72.43422235
61.2,Periimplantitis,29.34950331
61.2,Periimplantitis,21.5636678
61.2,Periimplantitis,1210.790908
61.2,Periimplantitis,50.74681604
61.2,Periimplantitis,93.30733876
61.2,Periimplantitis,107.8878363
61.2,Periimplantitis,437.466712
61.2,Periimplantitis,358.4483438
61.2,Periimplantitis,891.7621318
61.2,Periimplantitis,346.6843327
61.2,Periimplantitis,237.8987631
61.5,Healthy,9.194067151
61.5,Healthy,393.5595541
61.5,Healthy,1625.429433
61.5,Healthy,39.04835884
61.5,Healthy,43.97191556
61.5,Healthy,46.58958798
61.5,Healthy,129.3862229
61.5,Healthy,620.0360142
61.5,Healthy,69.42044841
61.5,Healthy,12.24364589
61.5,Gingivitis,234.5336036
61.5,Gingivitis,234.4068635
61.5,Gingivitis,148.2930215
61.5,Gingivitis,-6.850989129
61.5,Gingivitis,-0.977553864
61.5,Gingivitis,35.8961254
61.5,Gingivitis,-17.90595794
61.5,Gingivitis,1329.99258
61.5,Gingivitis,1376.310073
61.5,Gingivitis,-39.31511541
61.5,Mucositis,1572.770949
61.5,Mucositis,289.0521539
61.5,Mucositis,473.6668904
61.5,Mucositis,101.7974059
61.5,Mucositis,255.4944288
61.5,Mucositis,580.3121055
61.5,Mucositis,39.12962152
61.5,Mucositis,302.0335079
61.5,Mucositis,90.98456632
61.5,Mucositis,-4.694569751
61.5,Mucositis,81.06452253
61.5,Mucositis,619.8174343
61.5,Mucositis,298.9430326
61.5,Mucositis,25.28559562
61.5,Mucositis,4.15154079
61.5,Periimplantitis,70.28339241
61.5,Periimplantitis,45.31266918
61.5,Periimplantitis,112.8770752
61.5,Periimplantitis,49.71336728
61.5,Periimplantitis,34.50405745
61.5,Periimplantitis,1117.006117
61.5,Periimplantitis,66.55416973
61.5,Periimplantitis,116.0490838
61.5,Periimplantitis,125.2421274
61.5,Periimplantitis,641.2812161
61.5,Periimplantitis,428.8822836
61.5,Periimplantitis,1119.488273
61.5,Periimplantitis,384.7665741
61.5,Periimplantitis,368.3423768
61.9,Healthy,16.54207864
61.9,Healthy,541.960984
61.9,Healthy,1794.22866
61.9,Healthy,49.81710338
61.9,Healthy,62.23401054
61.9,Healthy,62.3068447
61.9,Healthy,214.4570596
61.9,Healthy,695.2311644
61.9,Healthy,109.9226415
61.9,Healthy,19.10672125
61.9,Gingivitis,338.3137318
61.9,Gingivitis,297.0010697
61.9,Gingivitis,235.1048614
61.9,Gingivitis,-6.363332834
61.9,Gingivitis,0.147912109
61.9,Gingivitis,36.41806513
61.9,Gingivitis,-17.72778438
61.9,Gingivitis,1350.135871
61.9,Gingivitis,1208.859083
61.9,Gingivitis,-32.95214746
61.9,Mucositis,1438.523253
61.9,Mucositis,438.5191622
61.9,Mucositis,645.5070827
61.9,Mucositis,135.6242483
61.9,Mucositis,382.3585004
61.9,Mucositis,648.4755935
61.9,Mucositis,49.37961876
61.9,Mucositis,464.9998878
61.9,Mucositis,121.4675159
61.9,Mucositis,-4.369337327
61.9,Mucositis,99.0584784
61.9,Mucositis,701.3684875
61.9,Mucositis,310.6003816
61.9,Mucositis,38.76347329
61.9,Mucositis,7.173740402
61.9,Periimplantitis,100.2229214
61.9,Periimplantitis,74.23911864
61.9,Periimplantitis,154.0606021
61.9,Periimplantitis,83.29285435
61.9,Periimplantitis,51.24328039
61.9,Periimplantitis,959.4712024
61.9,Periimplantitis,92.03954455
61.9,Periimplantitis,168.9222239
61.9,Periimplantitis,133.6856515
61.9,Periimplantitis,882.810268
61.9,Periimplantitis,470.9162401
61.9,Periimplantitis,1231.30372
61.9,Periimplantitis,380.4026273
61.9,Periimplantitis,584.6315032
62.2,Healthy,26.97611995
62.2,Healthy,699.1877347
62.2,Healthy,1839.87182
62.2,Healthy,58.98411932
62.2,Healthy,90.69974285
62.2,Healthy,84.69425049
62.2,Healthy,331.8998995
62.2,Healthy,691.8733371
62.2,Healthy,170.2321589
62.2,Healthy,30.38300255
62.2,Gingivitis,450.7392157
62.2,Gingivitis,330.3859153
62.2,Gingivitis,371.5735696
62.2,Gingivitis,-5.87567654
62.2,Gingivitis,1.273378082
62.2,Gingivitis,36.94000486
62.2,Gingivitis,-17.54961082
62.2,Gingivitis,1246.828475
62.2,Gingivitis,980.0348271
62.2,Gingivitis,-26.5891795
62.2,Mucositis,1247.786194
62.2,Mucositis,599.7091538
62.2,Mucositis,777.0153101
62.2,Mucositis,156.5656358
62.2,Mucositis,543.5199087
62.2,Mucositis,642.0668882
62.2,Mucositis,67.9659924
62.2,Mucositis,670.9776968
62.2,Mucositis,174.7147864
62.2,Mucositis,-3.776632157
62.2,Mucositis,106.2291721
62.2,Mucositis,713.3744592
62.2,Mucositis,286.16595
62.2,Mucositis,58.55898805
62.2,Mucositis,10.43808695
62.2,Periimplantitis,145.9809998
62.2,Periimplantitis,121.8569405
62.2,Periimplantitis,181.992324
62.2,Periimplantitis,139.0456989
62.2,Periimplantitis,68.11520968
62.2,Periimplantitis,760.4613744
62.2,Periimplantitis,129.0073351
62.2,Periimplantitis,258.6434152
62.2,Periimplantitis,129.7902478
62.2,Periimplantitis,1098.134122
62.2,Periimplantitis,471.8583617
62.2,Periimplantitis,1227.425186
62.2,Periimplantitis,333.7412157
62.2,Periimplantitis,856.2153535
62.6,Healthy,42.74740563
62.6,Healthy,827.8250638
62.6,Healthy,1792.448947
62.6,Healthy,64.00012778
62.6,Healthy,129.405008
62.6,Healthy,124.2325983
62.6,Healthy,452.0744821
62.6,Healthy,613.2531929
62.6,Healthy,251.6002767
62.6,Healthy,46.52643382
62.6,Gingivitis,548.3678159
62.6,Gingivitis,320.9650685
62.6,Gingivitis,552.7948842
62.6,Gingivitis,-5.99198839
62.6,Gingivitis,2.181008066
62.6,Gingivitis,38.70771705
62.6,Gingivitis,-16.879513
62.6,Gingivitis,1050.958709
62.6,Gingivitis,731.4071269
62.6,Gingivitis,-20.94307218
62.6,Mucositis,1016.851577
62.6,Mucositis,726.4824182
62.6,Mucositis,835.1208349
62.6,Mucositis,154.9876063
62.6,Mucositis,707.4424393
62.6,Mucositis,562.4799313
62.6,Mucositis,104.9884544
62.6,Mucositis,872.0476756
62.6,Mucositis,256.4422531
62.6,Mucositis,-3.194661887
62.6,Mucositis,99.40162905
62.6,Mucositis,660.3630429
62.6,Mucositis,232.3392729
62.6,Mucositis,85.95939471
62.6,Mucositis,14.11058918
62.6,Periimplantitis,206.3680039
62.6,Periimplantitis,188.0977165
62.6,Periimplantitis,180.5334786
62.6,Periimplantitis,228.1461161
62.6,Periimplantitis,79.94516436
62.6,Periimplantitis,547.3501643
62.6,Periimplantitis,174.253458
62.6,Periimplantitis,376.6029102
62.6,Periimplantitis,113.954074
62.6,Periimplantitis,1235.523458
62.6,Periimplantitis,429.2059608
62.6,Periimplantitis,1131.68204
62.6,Periimplantitis,259.4282064
62.6,Periimplantitis,1090.681061
62.9,Healthy,65.42198793
62.9,Healthy,897.4970028
62.9,Healthy,1672.815613
62.9,Healthy,62.74329555
62.9,Healthy,172.1530772
62.9,Healthy,195.0151526
62.9,Healthy,536.0009613
62.9,Healthy,479.115388
62.9,Healthy,343.4855991
62.9,Healthy,66.12118289
62.9,Gingivitis,608.8885227
62.9,Gingivitis,269.1682128
62.9,Gingivitis,742.6246755
62.9,Gingivitis,-6.108300241
62.9,Gingivitis,3.088638051
62.9,Gingivitis,40.47542924
62.9,Gingivitis,-16.20941519
62.9,Gingivitis,804.1443725
62.9,Gingivitis,500.9050244
62.9,Gingivitis,-15.29696486
62.9,Mucositis,767.2596682
62.9,Mucositis,788.3347916
62.9,Mucositis,809.7787574
62.9,Mucositis,130.437745
62.9,Mucositis,835.6929822
62.9,Mucositis,435.1473506
62.9,Mucositis,162.9121355
62.9,Mucositis,1017.847352
62.9,Mucositis,359.1124631
62.9,Mucositis,-2.582985993
62.9,Mucositis,81.15485277
62.9,Mucositis,562.9859229
62.9,Mucositis,165.5421709
62.9,Mucositis,116.4174621
62.9,Mucositis,18.48713745
62.9,Periimplantitis,272.1891752
62.9,Periimplantitis,263.0207154
62.9,Periimplantitis,151.7465954
62.9,Periimplantitis,357.374416
62.9,Periimplantitis,82.39238209
62.9,Periimplantitis,352.2028432
62.9,Periimplantitis,219.3995867
62.9,Periimplantitis,496.2124077
62.9,Periimplantitis,91.86788409
62.9,Periimplantitis,1279.404032
62.9,Periimplantitis,355.1008096
62.9,Periimplantitis,967.5168485
62.9,Periimplantitis,179.4491633
62.9,Periimplantitis,1232.598897
63.3,Healthy,94.70949754
63.3,Healthy,894.594958
63.3,Healthy,1492.109765
63.3,Healthy,55.05471527
63.3,Healthy,208.0675974
63.3,Healthy,311.7036796
63.3,Healthy,559.042428
63.3,Healthy,324.215829
63.3,Healthy,424.1982979
63.3,Healthy,85.16114178
63.3,Gingivitis,617.8205904
63.3,Gingivitis,191.8445279
63.3,Gingivitis,895.5650923
63.3,Gingivitis,-6.635095986
63.3,Gingivitis,3.470621678
63.3,Gingivitis,42.5079429
63.3,Gingivitis,-15.61549269
63.3,Gingivitis,552.9349486
63.3,Gingivitis,319.0805788
63.3,Gingivitis,-16.44691526
63.3,Mucositis,529.1326437
63.3,Mucositis,777.9720468
63.3,Mucositis,708.8731723
63.3,Mucositis,92.70252292
63.3,Mucositis,899.8494574
63.3,Mucositis,297.9907934
63.3,Mucositis,235.9425206
63.3,Mucositis,1077.900717
63.3,Mucositis,463.8693355
63.3,Mucositis,-2.499900572
63.3,Mucositis,58.66379229
63.3,Mucositis,445.606261
63.3,Mucositis,103.3748474
63.3,Mucositis,143.6060097
63.3,Mucositis,23.80348016
63.3,Periimplantitis,329.1854807
63.3,Periimplantitis,329.0152932
63.3,Periimplantitis,107.61914
63.3,Periimplantitis,513.6990662
63.3,Periimplantitis,73.54329528
63.3,Periimplantitis,201.7972488
63.3,Periimplantitis,252.9803461
63.3,Periimplantitis,581.4273782
63.3,Periimplantitis,71.48258179
63.3,Periimplantitis,1238.630666
63.3,Periimplantitis,272.7203151
63.3,Periimplantitis,758.7141839
63.3,Periimplantitis,112.566052
63.3,Periimplantitis,1277.994626
63.7,Healthy,126.6776855
63.7,Healthy,818.6483781
63.7,Healthy,1263.052641
63.7,Healthy,43.60399825
63.7,Healthy,224.4965548
63.7,Healthy,466.0075833
63.7,Healthy,515.3522768
63.7,Healthy,186.7932917
63.7,Healthy,471.3020874
63.7,Healthy,97.22561947
63.7,Gingivitis,571.1931715
63.7,Gingivitis,115.0720179
63.7,Gingivitis,977.1253335
63.7,Gingivitis,-7.216622917
63.7,Gingivitis,3.782519124
63.7,Gingivitis,44.57576343
63.7,Gingivitis,-15.03172691
63.7,Gingivitis,341.5093493
63.7,Gingivitis,199.4037185
63.7,Gingivitis,-18.50300668
63.7,Mucositis,333.6646196
63.7,Mucositis,705.4357813
63.7,Mucositis,554.1121208
63.7,Mucositis,55.49144964
63.7,Mucositis,890.996389
63.7,Mucositis,183.8655055
63.7,Mucositis,309.0810885
63.7,Mucositis,1045.140007
63.7,Mucositis,543.6439091
63.7,Mucositis,-3.032182943
63.7,Mucositis,38.89355758
63.7,Mucositis,335.5645747
63.7,Mucositis,56.63118371
63.7,Mucositis,160.2145321
63.7,Mucositis,29.91250385
63.7,Periimplantitis,362.9469955
63.7,Periimplantitis,366.692672
63.7,Periimplantitis,64.21227027
63.7,Periimplantitis,664.129614
63.7,Periimplantitis,56.50809299
63.7,Periimplantitis,105.3145741
63.7,Periimplantitis,264.5986531
63.7,Periimplantitis,601.538346
63.7,Periimplantitis,57.91241995
63.7,Periimplantitis,1125.884304
63.7,Periimplantitis,203.4564407
63.7,Periimplantitis,537.0553207
63.7,Periimplantitis,67.20699965
63.7,Periimplantitis,1242.313047
64,Healthy,155.0537743
64,Healthy,680.9327606
64,Healthy,1003.222671
64,Healthy,32.50413959
64,Healthy,212.8288542
64,Healthy,620.0355233
64,Healthy,418.3725163
64,Healthy,91.75335232
64,Healthy,472.2144386
64,Healthy,96.35523146
64,Gingivitis,475.3594347
64,Gingivitis,57.58710279
64,Gingivitis,975.6721043
64,Gingivitis,-7.793636707
64,Gingivitis,3.892416551
64,Gingivitis,47.64708226
64,Gingivitis,-14.65994045
64,Gingivitis,195.8355242
64,Gingivitis,135.2991276
64,Gingivitis,-24.43977408
64,Mucositis,199.749007
64,Mucositis,588.6026821
64,Mucositis,382.3203608
64,Mucositis,28.59058528
64,Mucositis,810.6820021
64,Mucositis,108.1415394
64,Mucositis,363.0127079
64,Mucositis,929.0558656
64,Mucositis,572.4711227
64,Mucositis,-3.984098389
64,Mucositis,25.64659041
64,Mucositis,255.3618973
64,Mucositis,27.50201381
64,Mucositis,160.8672723
64,Mucositis,36.64037347
64,Periimplantitis,362.6441541
64,Periimplantitis,361.5934884
64,Periimplantitis,31.9673209
64,Periimplantitis,772.9419708
64,Periimplantitis,37.90947411
64,Periimplantitis,53.37519734
64,Periimplantitis,250.7836964
64,Periimplantitis,545.9031014
64,Periimplantitis,51.36475246
64,Periimplantitis,956.4532259
64,Periimplantitis,157.3674777
64,Periimplantitis,339.8513849
64,Periimplantitis,41.86614007
64,Periimplantitis,1138.786121
64.4,Healthy,172.7593077
64.4,Healthy,508.1421583
64.4,Healthy,738.0524415
64.4,Healthy,24.71534671
64.4,Healthy,175.7771762
64.4,Healthy,733.4703187
64.4,Healthy,296.1805487
64.4,Healthy,40.22462045
64.4,Healthy,426.9183105
64.4,Healthy,81.52285379
64.4,Gingivitis,351.6081879
64.4,Gingivitis,24.23233443
64.4,Gingivitis,896.1214349
64.4,Gingivitis,-8.369261837
64.4,Gingivitis,3.940160126
64.4,Gingivitis,51.02716979
64.4,Gingivitis,-14.3533784
64.4,Gingivitis,113.5025468
64.4,Gingivitis,109.0310869
64.4,Gingivitis,-31.57059562
64.4,Mucositis,124.2853839
64.4,Mucositis,449.9450511
64.4,Mucositis,232.8111575
64.4,Mucositis,14.04685454
64.4,Mucositis,669.8974309
64.4,Mucositis,67.3021344
64.4,Mucositis,379.6963359
64.4,Mucositis,751.478633
64.4,Mucositis,538.4074794
64.4,Mucositis,-4.937597321
64.4,Mucositis,19.65916487
64.4,Mucositis,214.1884472
64.4,Mucositis,12.55815961
64.4,Mucositis,144.8618301
64.4,Mucositis,43.7447541
64.4,Periimplantitis,325.1915123
64.4,Periimplantitis,312.7774975
64.4,Periimplantitis,13.70933107
64.4,Periimplantitis,818.5534486
64.4,Periimplantitis,24.10338738
64.4,Periimplantitis,29.44110776
64.4,Periimplantitis,218.2614497
64.4,Periimplantitis,432.3629866
64.4,Periimplantitis,49.33795738
64.4,Periimplantitis,756.7076406
64.4,Periimplantitis,132.1391819
64.4,Periimplantitis,194.995247
64.4,Periimplantitis,30.43400709
64.4,Periimplantitis,981.4974549
64.7,Healthy,173.883908
64.7,Healthy,337.7184434
64.7,Healthy,501.7135695
64.7,Healthy,20.74072356
64.7,Healthy,127.3618013
64.7,Healthy,782.5919042
64.7,Healthy,180.9569299
64.7,Healthy,17.0948956
64.7,Healthy,345.8326058
64.7,Healthy,58.33294085
64.7,Gingivitis,230.781313
64.7,Gingivitis,9.133380769
64.7,Gingivitis,751.3023855
64.7,Gingivitis,-8.766483426
64.7,Gingivitis,4.243424981
64.7,Gingivitis,55.29218986
64.7,Gingivitis,-13.60556324
64.7,Gingivitis,74.28502131
64.7,Gingivitis,104.0836977
64.7,Gingivitis,-35.95480625
64.7,Mucositis,88.69878432
64.7,Mucositis,315.1645114
64.7,Mucositis,128.6946752
64.7,Mucositis,8.600765144
64.7,Mucositis,496.2954598
64.7,Mucositis,49.11778661
64.7,Mucositis,348.7662928
64.7,Mucositis,548.9862577
64.7,Mucositis,454.4948405
64.7,Mucositis,-5.450148386
64.7,Mucositis,19.10605888
64.7,Mucositis,207.6275618
64.7,Mucositis,6.340385287
64.7,Mucositis,116.3375474
64.7,Mucositis,50.64105576
64.7,Periimplantitis,260.0762721
64.7,Periimplantitis,235.1475934
64.7,Periimplantitis,5.723163333
64.7,Periimplantitis,797.7436034
64.7,Periimplantitis,17.52457731
64.7,Periimplantitis,20.8438902
64.7,Periimplantitis,180.1476397
64.7,Periimplantitis,299.3073002
64.7,Periimplantitis,49.78590175
64.7,Periimplantitis,563.2320097
64.7,Periimplantitis,120.4875179
64.7,Periimplantitis,110.7136305
64.7,Periimplantitis,26.82874624
64.7,Periimplantitis,789.4820572
65.1,Healthy,157.8309987
65.1,Healthy,202.3863458
65.1,Healthy,324.5802981
65.1,Healthy,19.44711674
65.1,Healthy,83.67275563
65.1,Healthy,755.7534117
65.1,Healthy,97.59446697
65.1,Healthy,8.814391126
65.1,Healthy,248.3702162
65.1,Healthy,35.23558892
65.1,Gingivitis,137.6727046
65.1,Gingivitis,3.782988091
65.1,Gingivitis,566.7865109
65.1,Gingivitis,-9.066393992
65.1,Gingivitis,4.68606508
65.1,Gingivitis,60.0399004
65.1,Gingivitis,-12.61706456
65.1,Gingivitis,60.03121463
65.1,Gingivitis,109.9352077
65.1,Gingivitis,-38.84086548
65.1,Mucositis,75.20777763
65.1,Mucositis,204.6262299
65.1,Mucositis,70.25998914
65.1,Mucositis,7.68012842
65.1,Mucositis,329.0725437
65.1,Mucositis,43.15032209
65.1,Mucositis,273.6107817
65.1,Mucositis,364.3456085
65.1,Mucositis,353.1008312
65.1,Mucositis,-5.754401574
65.1,Mucositis,22.03355665
65.1,Mucositis,224.703246
65.1,Mucositis,4.241076735
65.1,Mucositis,83.72479088
65.1,Mucositis,57.18010802
65.1,Periimplantitis,188.4961119
