MW,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Healthy,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Gisngivitis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Mucositis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis,Periimplantitis
90.9,12.85230216,-0.316711844,47.62979543,8.08769496,26.15367893,8.497110291,-2.030435561,-3.408910587,5.955996137,-0.279401363,5.1385233,-0.903915876,3.660057658,109.7168192,188.87105,635.143892,97.16508671,12.88833754,28.3157735,97.56763882,0.782507809,6.135392141,16.2774607,0.006396115,18.40504436,14.76045258,-1.761311029,13.67637836,24.65615099,29.28995953,-1.724790707,-3.188468182,3.494095283,4.951222516,9.657969948,23.93833358,4.954857156,-2.10830044,5.689140727,-1.667258321,-2.114489291,15.07809495,20.75738087,19.41896378,47.11504922,15.12561834,4.504558482,15.46585936,-1.747887134
91.4,12.47636527,-0.722228405,43.99407892,7.450707202,24.30563677,6.755416957,-1.944654253,-3.315486557,5.700756956,-0.466111658,4.485753724,-1.290372622,3.085809406,101.2838669,167.3084472,623.4500833,104.3702996,11.57510697,27.57886946,85.94391394,0.998757351,5.26568542,14.9864665,-0.473644335,16.69172166,13.68166509,-2.073586837,12.67065845,23.60202669,29.61150743,-1.684351986,-3.740558737,3.770774582,4.411987083,8.202410027,22.30183977,4.616662116,-1.922095893,4.081216605,-1.623203752,-2.001428208,13.50839766,19.66035832,18.92559128,43.67620259,14.29565949,3.291835157,14.8330062,-2.132771251
91.8,12.1623246,-0.869899023,40.5654401,7.270010946,22.19045462,5.373879076,-1.881382459,-3.226304639,5.152399118,-0.65473699,3.925465421,-1.513101117,2.590929115,91.63352287,143.78773,605.5847399,112.5827415,10.44991229,25.46133393,73.65783578,1.384498997,4.215960746,13.85969431,-0.686928371,15.11501212,12.7033451,-2.424497135,11.48890731,22.11947104,29.45207847,-1.432863915,-4.485702717,4.09638009,3.784168185,6.850466895,20.53900298,3.939080398,-1.670996738,2.706309943,-1.746774545,-1.937400365,11.83733037,18.29124177,18.6065904,40.5232447,13.69269332,2.234531948,14.13205456,-2.498126502
92.2,11.80827678,-0.820579185,37.56915509,7.462564025,20.07477046,4.310632953,-2.002187261,-2.876638247,4.004585007,-0.644371513,3.336725424,-1.409407889,2.072629467,81.00518247,120.105096,584.6719493,121.067086,9.470769898,22.17956703,61.37646071,1.619226784,3.45423478,13.00987816,-0.676085028,13.6669015,11.81562165,-2.61071459,10.33780866,20.35970584,28.91365422,-1.081522867,-4.919440606,4.6035549,3.33859489,5.537849114,18.63893866,2.886943086,-1.514142357,1.639013465,-1.743058372,-2.174372982,10.26475164,16.93809205,18.22419053,37.90708527,13.10840637,1.401974458,13.5019678,-2.866632647
92.7,10.99283301,-0.423694754,35.01687892,7.719035271,20.13470407,2.927240416,-2.161802809,-2.723905901,3.08636705,-0.470564976,2.995133325,-1.041524798,1.566159207,70.46336161,100.9878084,565.6721273,127.6835565,8.46230306,18.69206346,51.46384815,1.726072261,3.044176565,12.3778103,-0.572895444,12.40637852,10.94888154,-2.736765472,9.317203286,18.42468016,28.12524237,-0.867765625,-4.995698308,4.792719457,3.139444679,4.150046603,17.0612778,1.954911053,-1.150623337,0.806596327,-1.493129829,-2.884892989,9.089191438,15.5804297,17.52021601,35.66809658,12.44169871,0.896296016,12.85383322,-3.359664724
93.1,9.530094026,0.247845724,33.07549939,7.424010171,21.79941326,1.984484644,-2.157053781,-2.539223677,2.797884123,-0.180117908,2.929013275,-0.813814645,1.325253948,61.06852854,85.24068013,551.8637809,131.1421577,7.25285637,15.52620075,44.01016788,1.669671826,2.700287023,11.90984552,-0.623540174,11.27046035,10.08889782,-2.925149456,8.494589452,16.65026454,27.05455464,-0.982497083,-4.658392264,4.239560359,3.04726049,2.607701991,15.9659495,1.747461596,-0.901380777,0.064408253,-1.25191375,-3.96163756,8.341354641,14.31380606,16.36253671,33.70938361,11.82978534,0.614440175,11.91593916,-3.515217159
93.6,7.949101732,0.963322461,31.47582947,6.613405181,22.30174246,2.6408864,-1.938612714,-2.691392265,2.832435589,0.090373143,3.030271596,-0.955615462,1.245293428,53.33445564,72.39579733,543.376724,131.3108973,6.051081274,12.67875363,38.70449897,1.405460247,2.166957287,11.37922969,-0.936700019,10.2106267,9.071946559,-3.027194781,7.818522387,15.13616835,25.75318513,-1.17895771,-4.01965446,3.41415489,3.132209112,0.980324589,15.29695867,1.713495375,-1.380337753,-0.857724622,-1.336952682,-4.623654604,8.046239659,13.06476956,14.9649673,31.84829383,11.47571406,0.293775784,10.67183687,-3.051810556
94,6.743635831,1.455311792,29.70757275,5.799459543,20.93222676,3.378153683,-1.836790473,-2.912702593,2.750725779,0.310780365,3.061696941,-1.348394898,1.188717356,47.77491531,61.98524629,540.3407702,128.057783,5.15168992,10.25673409,35.2359205,1.438899879,1.868542711,10.55168603,-1.404595889,9.2818615,8.154746982,-2.929859074,7.249596649,13.82753813,24.22128041,-1.397421304,-3.754346021,2.83166254,3.198286702,-0.384509252,14.89543289,1.802065485,-1.2627257,-1.629600969,-1.542571448,-5.255538942,7.841822341,11.89759074,13.74852375,29.97261959,10.78102641,-0.292477043,9.511853459,-2.56505227
94.4,5.9442284,1.428348551,27.76350966,5.402313232,19.3816323,3.047220418,-1.514407766,-2.997658309,2.467086683,0.458287541,2.740855011,-1.595396224,1.246900145,44.25167788,54.14405592,542.8012519,121.3670174,4.653317551,8.544185835,33.60363269,1.698019104,2.062769535,9.576824231,-1.643509888,8.452637182,7.50530965,-2.57825989,6.723322826,12.62745944,22.79473882,-1.645794383,-3.978905178,2.955721816,3.155978048,-1.641114547,14.39734931,1.89476526,-0.704413618,-1.944392088,-1.571835308,-5.085540709,7.320593939,10.86898397,12.88481631,28.2769981,9.931198719,-1.0910243,8.907266893,-2.02913173
94.9,5.236897087,1.222403441,25.88211242,5.310143092,19.40091281,1.879104028,-1.251603662,-2.896033515,2.50931677,0.43834027,2.270845831,-1.683689951,1.318428034,41.33534512,47.99678231,547.2134878,113.7857958,4.287507972,7.588083122,32.77690272,1.979187991,2.274538852,8.786319807,-1.540147057,7.729482369,7.070704741,-2.34000774,6.136004415,11.42670012,21.42928102,-1.760255671,-4.35686665,3.172386325,2.792257324,-2.955678217,13.56015915,1.735579642,-0.505617132,-1.894922815,-1.512066545,-3.723002645,6.627102275,9.975599785,12.25365926,26.8781882,8.973692595,-1.919260857,8.659155982,-1.428867439
95.3,4.966693293,1.005028121,24.29305474,5.174709232,18.37408333,1.074945663,-1.272446172,-2.659072287,2.76436272,0.181772487,1.833109733,-1.627415397,1.192083722,39.07612487,43.7371579,553.1201901,105.8525129,3.990276762,6.913089598,32.74321795,2.515434577,2.07721733,8.150318114,-1.216881427,7.013269104,6.870004538,-2.360632919,5.43560496,10.27316208,19.69037959,-1.60769997,-4.881684669,3.163146987,2.162990409,-4.113051846,12.40383392,1.321090883,-0.964051918,-1.821148321,-1.519274766,-2.306093329,5.712002219,9.146629963,11.71492599,25.45242057,8.065631737,-2.677753025,8.434064657,-1.081008112
95.8,5.101673159,1.036534671,23.07899287,4.802138595,15.85023338,1.114506052,-1.656010487,-2.332654474,2.281837335,-0.147345677,1.553899144,-1.597442745,0.821156544,37.52422495,41.55891513,560.0640709,98.10556354,3.810062319,6.313411934,33.49006574,2.819225641,1.387838384,7.504821828,-1.014718828,6.247607347,6.577885473,-2.425454948,4.889336215,9.262395738,17.70545795,-1.214527569,-4.736086888,2.992220147,1.699782179,-4.874497478,11.08190638,0.494435888,-1.83988007,-1.997460256,-1.473482889,-2.240470781,4.572348609,8.267952145,11.12833031,24.01886058,7.321496197,-3.094600512,7.981524012,-1.202204433
96.2,4.764883467,1.471923338,21.83582029,4.431822743,13.59906898,1.079442845,-1.915972943,-2.129412085,1.988223618,-0.2895113,1.377275327,-1.584047082,0.438909926,37.64457609,40.74867181,568.3926223,91.79059916,3.543637707,5.786921548,35.10067425,3.044093794,0.666780862,6.898676818,-0.997171436,5.605109215,6.337665603,-2.478193508,4.646896324,8.367025738,15.73820292,-0.955554668,-4.386032647,2.653210198,1.295396382,-5.087006556,9.951152557,-0.295237034,-2.01273542,-2.333137213,-1.019153093,-3.446299398,3.670351448,7.338942023,10.48451818,22.71240689,6.735141024,-3.031627123,7.360380761,-1.48534329
96.6,3.80415895,1.994025907,20.67552651,4.078950475,12.6460107,1.02907964,-1.431683599,-2.226639608,0.284766499,-0.177142876,1.151095351,-1.784585563,0.376367605,38.56214518,41.009114,576.8340907,87.11098923,3.108826114,4.959793881,36.91376825,3.095199081,0.476634309,6.57989463,-1.060040962,5.193904971,6.103763428,-2.570180836,4.542015913,7.670091962,13.71353132,-1.086829879,-3.930111871,1.971113569,1.198034107,-5.097702865,9.227338447,-0.028200766,-2.12629748,-2.863826443,-0.220076697,-4.53222181,3.219382398,6.528267872,9.676503736,21.58837763,6.251127605,-2.625311384,6.695646577,-1.231906639
97.1,2.510007038,2.311574249,20.01702666,3.505291829,12.53314047,0.991859728,-1.328325497,-2.527155097,0.61583385,-0.03522918,1.017187887,-2.133340915,0.548182841,40.0926172,42.14636411,584.6142121,84.07749173,2.594858378,4.201936275,38.79844191,3.007142581,0.705122093,6.45495635,-1.270833317,4.937951831,5.728634693,-2.608231764,4.238210964,7.088153265,11.57431514,-1.3304681,-3.532999751,0.866663428,1.037180341,-4.890695286,8.933147753,-1.477271237,-1.842881638,-3.378566743,0.097389925,-3.907264734,3.126775425,5.917019,8.720347105,20.43485626,5.711629934,-2.373234654,5.903928595,-0.789242223
97.5,1.608326723,2.198493652,19.62625349,2.810218868,12.60679367,0.942301558,-1.534085325,-2.944446797,3.669169001,-0.050366783,1.173554846,-2.399699421,0.7621883,42.0516771,43.96654454,590.9587225,82.70086467,2.301059199,4.240882464,40.62378938,2.91898099,1.06683983,6.309013905,-1.587831382,4.597002107,5.039494281,-2.449858296,3.728003241,6.563813024,9.359230607,-1.555327067,-3.276043113,-0.38587949,1.074882829,-4.392554829,8.853465236,-0.690129435,-1.842914454,-3.727067488,-0.164372561,-3.774519995,2.828066287,5.43667827,7.634024462,19.26252559,4.877244394,-2.390799846,5.014589412,-0.681889286
98,1.509451399,1.741114502,19.06005007,1.895292199,12.79542532,1.394693918,-1.609932733,-3.355978963,6.942095865,-0.243699882,1.34189353,-2.555841791,0.837947818,43.80956231,46.33189055,593.1702919,83.07845523,2.38206184,4.431519621,42.03907772,2.746217932,1.151064755,5.739546727,-1.891181669,4.127252198,4.081278703,-2.129429725,3.308071718,6.091587993,7.561622897,-1.763451717,-2.912911126,-1.536159627,1.077717181,-3.887056317,8.753177103,2.612978532,-2.323132683,-3.841854682,-0.693667118,-3.61102903,2.293086602,5.056414095,6.648901488,18.16226808,3.987587031,-2.599788062,4.141506847,-0.414955559
98.4,1.684949071,1.316910607,17.95690192,1.036146897,12.34107344,1.90351668,-1.243152945,-3.671860561,7.925956976,-0.540626518,1.148521623,-2.798608266,0.701953601,45.78087008,48.69871138,592.0854751,84.1939441,2.676313604,4.356154842,43.47659276,2.300064295,0.938786357,4.862786878,-2.013941027,3.604778331,3.117297669,-1.914930947,3.067083816,5.471083086,6.21167703,-1.800408336,-2.534325365,-2.310111593,0.904402803,-3.685227665,8.332223574,5.552887651,-2.862210075,-3.694094138,-1.151011415,-3.31226379,1.935368825,4.795939083,5.530430983,17.19773852,3.0768872,-2.731001427,3.370773398,-0.032627718
98.9,1.673469165,0.910564269,16.59424681,0.338683853,11.10495197,2.060776502,-0.983572063,-3.711599831,5.312055142,-0.917944722,0.830157134,-3.003543905,0.525810246,47.85133799,50.96484923,587.7740842,86.07589463,2.85578177,4.177096419,44.75291896,2.173634597,0.706744476,4.125801924,-1.951917435,2.903181863,2.432435341,-1.866785002,2.696864716,4.6226781,4.854538145,-1.787208292,-2.382429585,-2.675918767,0.443646021,-3.761567908,7.594781203,4.885584427,-3.434520716,-3.493337082,-1.596538369,-2.801344691,1.879417667,4.513743844,4.750532982,16.03677686,2.627713551,-2.84220343,2.890732924,0.45507302
99.3,1.337864971,0.396275277,15.26299791,-0.232086274,9.85055861,1.78475276,-1.348964669,-3.726052628,1.883608834,-1.216852333,0.456916622,-3.006777596,0.366636027,49.90670356,53.02814633,580.3059313,88.75287016,2.839724422,4.797783064,45.68464077,2.242586568,0.178455749,3.546767654,-1.903967816,2.406754594,2.16536763,-2.02672754,2.143822417,3.890455481,3.527221751,-1.859605806,-2.279594799,-2.798738685,-0.107632042,-3.852443317,6.561377781,0.819773967,-2.808597805,-3.381631236,-2.065492389,-2.38481679,1.612778123,4.1118556,4.205700824,14.56861828,2.400500288,-2.865411733,2.611522335,0.729224755
99.8,0.898988144,-0.040072223,14.26919492,-0.465023373,8.494912781,1.549270898,-1.699292001,-3.653916794,0.419340615,-1.261794607,0.253706987,-2.808599586,0.218845482,50.95427445,54.70176948,571.6494242,91.67019998,2.83746147,5.880189958,45.78855869,2.518054182,-0.421422393,3.121339119,-1.911276426,2.1938724,2.379897655,-2.117174522,1.514497033,3.261046108,0.76715872,-1.963320431,-2.698376439,-2.710348897,-1.319447552,-3.383811425,5.415233829,-2.419280364,-1.063861422,-3.491418833,-1.790793561,-2.117645739,1.252088139,3.631327125,3.936105299,12.95472121,2.165708708,-2.910478017,2.367401092,-0.252556054
100.2,0.511393479,0.008164915,13.34903231,-0.358333671,7.320933723,1.123054633,-0.120813709,-3.228131789,-0.836523603,-1.261030167,0.058670348,-2.538347377,0.154984201,51.77267837,56.26020939,562.2435738,94.75408143,3.095137817,6.532600774,45.66828607,2.543319473,-0.90215754,2.57308421,-1.89749517,1.981140713,2.53004046,-2.145287708,1.089390482,2.847033182,-1.237582491,-1.797529878,-2.636091522,-2.375825317,-0.728521537,-2.983802202,4.506037689,-1.902316708,26.28807008,-3.810129256,-1.230292857,-1.948240163,0.838040572,3.18350983,3.737921904,11.3268013,1.766306257,-3.165802271,2.242893756,0.550115694
100.7,-0.26526858,0.320038085,12.57111279,-0.241582634,6.604349807,0.82885936,0.824911344,-2.838736114,-1.450311766,-1.273446593,0.031703974,-2.292561875,0.143646552,52.0383855,57.54085442,551.0304835,98.23964622,3.313891375,6.727777798,45.00731862,2.226700971,-1.092087449,2.139975935,-1.895024918,1.536993433,2.107780497,-1.951978959,0.865463208,2.450569133,-2.097376792,-1.408142787,-2.508641996,-1.942627976,-1.185990452,-3.7714829,3.777705444,-2.644984949,7.313951715,-4.074094763,-0.713114185,-1.803412055,0.743835052,2.837622879,3.284462097,9.857037594,1.41407899,-3.530483342,2.132127847,-1.064167309
101.2,-1.50356913,0.474480952,11.92239494,0.003252209,5.972650436,0.669755111,-0.049607666,-2.416539799,-1.894053793,-1.191119166,0.143331145,-2.109071766,0.214396429,52.16481077,58.35230239,539.3700871,102.1598917,3.300376708,6.662837206,44.02783311,1.906810727,-0.994137484,2.087848692,-1.872692544,0.966346117,1.463911118,-1.342293339,0.718141669,2.086086418,-3.297231505,-1.112468193,-2.364712884,-1.503250084,-0.233338851,-3.524043545,3.246371121,-2.827072041,3.256595926,-4.274177817,0.084518626,-1.629216247,0.871082228,2.735006578,2.843417239,8.699107574,1.151349946,-3.708994328,2.052685396,-1.113983237
101.6,-2.613251844,0.675419981,11.14636054,0.123214421,5.275309976,0.648428664,-0.18585472,-1.819225725,-2.284755313,-0.974840448,0.342466772,-2.003635423,0.332471632,52.19291944,58.83255244,527.3939452,106.3869706,3.205504744,5.979361809,42.82351134,1.835934484,-1.083019396,2.037720324,-1.778375938,0.594464101,1.193071804,-0.968830982,0.67831825,1.906251488,-3.113291849,-1.143391187,-2.392023672,-1.124816687,0.320614511,-3.323263244,2.864592536,-3.290291695,-0.388506069,-4.359831937,0.613928485,-1.489059956,1.074112383,2.766506474,2.579420592,7.663244312,1.015807539,-3.637933205,2.369029538,-1.506538177
102.1,-3.011462826,0.98947134,10.17588195,0.193625492,4.339975835,0.455309523,0.157657264,-1.324319874,-2.270630914,-0.664943144,0.313618436,-1.995842277,0.441415998,50.72110751,58.50474203,515.0236633,111.0739355,2.790931541,4.786792596,41.48166575,1.693401808,-1.169636674,1.785142859,-1.649565856,0.708381683,1.438967053,-0.115145715,0.707886573,1.888705601,-3.890993106,-1.27493241,-2.598900291,-0.767257045,0.270338592,-2.807902191,2.511690976,-3.212932004,-0.617170019,-4.204604941,0.534533559,-1.590938625,1.250244747,2.895022879,2.323293365,6.970946731,0.925002279,-3.297744867,2.634650626,-1.445174737
102.5,-3.526679039,1.40097701,9.171403117,0.236778344,3.702384498,0.259273607,0.327953382,-1.062673517,-2.097585966,-0.47495524,0.180261447,-1.972708456,0.659411399,49.22213676,57.91569053,502.4368955,115.7851183,2.483117652,3.585088045,40.10002272,1.454777392,-1.37817166,1.608001642,-1.559377635,0.816402438,1.681750388,0.397829387,0.74047424,1.85934047,-4.218554651,-1.196885736,-2.722862529,-0.379227236,-0.015834514,-2.210698855,2.208778645,-2.755714606,-0.682538519,-3.8444862,0.870389365,-2.001529782,1.504284683,2.979778904,2.154372526,6.511600183,0.935236914,-3.153161306,2.61775478,-1.296448372
103,-3.70960214,1.714371322,8.146667459,0.290980514,3.522078002,-0.093369057,0.741830339,-1.203970634,-1.898974614,-0.414877124,0.101496898,-1.851788222,0.975356128,48.5809867,56.60505103,489.0706638,120.3095631,2.640914866,2.550784795,38.61795589,1.144722954,-1.296015041,1.490202144,-1.492235922,0.839986983,1.599187454,0.150048495,0.815682237,1.954268422,-3.460457929,-0.909686757,-2.784094791,0.068862904,-0.460417939,-3.247655665,2.065348649,-2.116482579,-0.721221897,-3.418061018,0.599077508,-2.355683492,1.93172531,2.880087986,1.962424695,5.799761449,1.025508501,-3.395032009,2.494747043,-1.808308905
103.5,-3.638384053,1.592161797,7.345464443,0.415296108,3.45390079,-0.430527371,0.012770128,-1.241606576,-1.71738793,-0.398001934,0.144229287,-1.670037745,1.184706198,49.0866558,55.14796442,475.4572393,124.2990405,2.488948309,1.839143067,37.1630012,1.023886845,-1.354498618,1.470373697,-1.421508988,0.772073253,1.284287267,0.521374252,0.883946737,1.883764676,-4.476233619,-0.586809815,-2.835934195,0.612984444,-0.020656267,-3.856560764,1.943592238,-1.73163807,-0.174793417,-3.089727532,0.185373887,-2.335471734,2.430392788,2.758466267,1.93266416,4.851111912,1.13449085,-3.804013638,2.464475733,-1.907827414
103.9,-3.374272128,1.533335091,6.718961659,0.695902692,3.44825246,-0.736028371,0.181106891,-0.873262725,-1.365354613,-0.275691718,0.161911399,-1.476339205,1.223300335,50.90904322,53.52273483,461.5600009,127.674296,1.677442483,1.347003435,35.73917529,0.967519207,-0.27377267,1.514607645,-1.357205273,0.651764983,1.023188469,0.657321944,0.966552253,1.870125888,-4.497403864,-0.307659258,-2.768460735,1.140219676,-0.242309979,-3.357560442,1.862119297,-1.674001836,0.122389675,-2.844602884,-0.376586292,-2.225367843,2.448194099,2.698976985,2.03504086,3.901273044,1.318844435,-4.099241755,2.73349323,-1.49551798
104.4,-3.040295705,1.497017251,6.265358601,1.087906776,3.211221438,-0.591439975,-0.837458803,-0.406573603,-1.010827601,-0.13165501,0.133760656,-1.220479375,1.177055594,52.09124847,51.83305156,447.8309665,129.6937255,0.664113615,0.774830979,34.38168984,0.869265134,1.217584432,1.730685914,-1.329665206,0.600876256,0.860396504,0.623637794,1.03389977,1.905959021,-3.474381261,-0.131332802,-2.909045361,1.574501381,-0.768528111,-2.292725311,1.638440603,-1.681207163,-0.522224782,-2.617637994,-0.896588835,-2.265067361,1.941472251,2.597292068,2.076607951,3.119166083,1.69557108,-3.944632461,2.682629378,-0.686848516
104.8,-2.754862266,1.526945658,6.122046144,1.444887259,2.400258872,-1.571282303,4.598893127,-0.102759912,-0.860093104,0.018607967,0.007983841,-0.944716248,1.084367878,52.8930942,50.14129958,434.1912974,131.1882553,0.149618056,-0.146246005,33.0533693,0.70410229,2.063438319,2.044121457,-1.270064103,0.697063245,0.738297087,-0.000581692,1.008200403,1.707332469,-1.965622266,-0.19272641,-2.935517135,1.819958439,-2.097642205,-0.988707459,1.542336553,-1.536645968,-0.621908415,-2.470870413,-0.997625233,-2.309291177,1.364909072,2.329767011,1.928983605,2.602780334,2.185253864,-3.425855262,2.278147328,-1.068391685
105.3,-2.586672034,1.67697043,5.579990065,1.504782052,5.109907191,0.002102691,-0.632107694,-0.092422597,-0.901573493,0.134657006,-0.062770729,-0.811045435,0.987249502,50.45607794,48.7876007,421.208803,130.968606,-0.148098276,-1.035417919,31.8727526,0.483795156,1.753187071,2.306815429,-1.197120123,0.772251314,0.577335523,-0.304529497,0.91127534,1.517496884,-1.54717758,-0.362857405,-2.805363528,1.654766066,-2.365286621,0.444930289,1.477049253,-1.28199427,-0.089682411,-2.489485744,-0.400640632,-2.206163346,1.174742407,1.918204746,1.583722836,2.191014269,2.542983451,-3.045230455,1.805744042,-2.629384432
105.8,-2.489781168,1.924017533,5.301977256,1.252427207,9.708712319,-1.582634943,-1.313737873,-0.302477766,-0.806887464,0.289627304,0.015841155,-0.881622122,0.803567417,47.3552489,47.42929353,408.2611119,130.2305966,-0.622801897,-1.029448104,30.75594532,0.152149887,0.840673948,2.292108068,-1.270437159,0.782778963,0.35718271,-0.175915372,0.840897652,1.352582979,-1.493085276,-0.536471223,-2.533936922,1.084734234,-2.388477935,-0.027764604,1.438131998,-1.177608175,-0.098783867,-2.474333834,-0.272292593,-2.233217883,1.337644915,1.693612609,1.288700343,1.915665394,2.630057004,-3.022210081,1.402424882,-2.340499019
106.2,-2.426576113,2.076521719,5.928444479,0.806509181,11.59234002,-2.063049465,-0.04320457,-0.431979712,-0.353476666,0.40572409,0.108380606,-1.023138589,0.621647569,42.99317557,46.06223062,395.3795471,128.5077032,-0.909449552,-0.447232113,29.76037591,-0.215116558,0.393439078,2.31795867,-1.461680198,0.733007699,0.367760188,-0.760053525,0.763373568,1.396622045,-0.441896543,-0.690138014,-2.219885374,0.141639207,-1.931523876,3.200132185,1.454551302,-1.174663642,-0.634959946,-2.451417049,-0.282343365,-2.090638015,1.446698652,1.664257108,1.094969422,1.776244118,2.599298035,-3.236237743,1.194544618,-2.355683183
106.7,-1.869376661,1.904493913,6.88493106,0.542824404,9.431833129,-2.292471867,1.512017267,-0.416116552,0.188584888,0.499916557,0.045048856,-1.114395253,0.513002568,39.75224045,44.49731535,382.5251915,126.0986427,-1.045391068,-0.223653399,28.76864007,-0.568531225,0.291657842,2.276905805,-1.642159201,0.614457964,0.441283265,-0.655099861,0.836512859,1.476949973,-1.263791736,-0.892905176,-2.171113927,-0.599689208,0.034762842,1.071485086,1.517364022,1.530485399,7.057428293,-2.501522452,0.423709388,-1.687631073,1.40841623,1.616780905,0.859527429,1.571871283,2.600740045,-3.378124774,1.053971403,-1.60648328
107.2,-1.120053641,1.304850428,7.086168058,0.256089187,5.843668388,-1.979003754,-0.802319419,-0.41164544,0.555931747,0.350604195,-0.237481773,-1.141881003,0.445934206,37.14762702,42.82010548,369.686279,123.3001361,-1.190087744,-0.414375754,27.77908005,-0.797062769,0.12857246,2.113855978,-1.635254305,0.456923117,0.476543805,-0.367084025,1.175961004,1.357359464,-0.772978062,-1.198905343,-2.301943844,-0.942020426,0.167032324,-0.000625804,1.431040228,4.171911694,-0.171418531,-2.608308382,-0.226917742,-1.180522603,1.417602147,1.463390178,0.535253159,1.629368882,2.470930794,-3.241858892,0.944856207,-1.077277148
107.6,-0.62824261,0.443160883,6.367000168,0.014647644,4.423873814,-1.524751426,-0.628815401,-0.361218112,0.751211348,0.07855269,-0.52067724,-1.069283949,0.248824015,36.28699796,41.1537201,357.50214,120.2571126,-1.3081917,-0.822995292,26.81715644,-0.91737872,0.126638449,1.923528323,-1.488827711,0.265847555,0.608103301,-0.412734176,1.483894231,1.080237875,0.084890968,-1.293953874,-2.550696568,-0.903359426,-0.503111646,0.315420853,1.152317693,4.003744781,-0.354687565,-2.805647708,-0.18149489,-0.547697595,1.439523611,1.059652113,0.302665292,1.709633135,1.974338365,-2.970411735,0.914702146,-1.301118756
108.1,-0.590731493,-0.278828645,5.184840291,-0.301254391,3.719543462,-1.872054563,-1.018152124,-0.299914219,0.633853759,-0.162341676,-0.581230591,-0.819385176,-0.115928323,35.43800993,39.5377849,345.5269186,117.1949047,-1.309466545,-0.692128036,25.84077435,-0.966826337,-0.003411506,1.759717202,-1.3868462,0.049529964,0.63610499,-0.8361333,1.424738547,0.961783931,0.708914646,-0.748038451,-2.658765449,-0.360781125,-1.197615338,-1.32623916,0.654865861,1.405448969,-0.672709587,-3.01862272,-0.177513733,-0.040695545,1.359430127,0.609607352,0.328406532,1.231959644,1.415695501,-2.72305434,0.973188757,-1.15191401
108.6,-0.731752737,-0.703675227,4.582459459,-0.123714582,2.274240498,-1.874259827,-1.235578801,-0.177699336,0.183593657,-0.315274301,-0.535480635,-0.402246828,-0.516014509,34.18214229,38.09370945,334.1069828,114.1289857,-1.394327391,-0.12323634,24.80725743,-0.811657341,-0.089969483,1.506497308,-1.352237931,-0.082312526,0.606348121,-0.924051865,0.997654177,0.684764412,0.236138667,0.159152383,-2.629585455,0.31238625,-1.230183128,-0.788019355,0.294282434,-0.682284322,-0.709637321,-3.155542435,-0.647092846,0.279746961,1.198128733,0.285154873,0.36015543,0.225079209,1.077189551,-2.474158823,1.130870344,-0.859776117
109.1,-0.810800437,-0.84777182,4.158052627,0.730227678,1.69111109,-2.201325076,-1.708784415,0.165893293,-0.157924223,-0.283005484,-0.365864356,0.016784148,-0.65703105,32.79637471,36.68703928,322.9173143,111.1963596,-1.791046905,-0.332428804,23.89488725,-0.623734889,-0.27490919,1.339630784,-1.349245765,-0.084575922,0.133797321,-0.996875114,0.585636617,0.513746861,-0.133385011,0.624546091,-2.590358686,0.614344328,-2.932311529,0.561432181,0.137601702,-0.482236015,-0.834994877,-3.201253236,-0.889412778,0.463359123,1.059741765,0.049623591,0.334680288,-0.762622255,0.877468934,-2.161393037,1.027258871,-0.881134327
109.5,-0.789375632,-0.781999948,3.921961364,1.057350412,1.798070926,-1.920428217,-1.726275719,0.529786949,-0.171539049,-0.182158214,-0.084236147,0.171452068,-0.499406059,31.2893672,35.31528071,311.9425617,108.3881404,-2.375371447,0.314013735,23.09558736,-0.406575191,-0.35647677,1.177928464,-1.255656966,-0.048420888,0.117099285,-1.042653923,0.595972822,0.421480929,-0.397448065,0.276681272,-2.477658437,0.54119619,-3.578408403,-2.979927523,0.338741053,0.009985329,-0.565875035,-3.191576347,-0.786051065,0.169232665,0.945600747,0.025446489,0.224965323,-1.211187397,0.557149471,-1.719793147,0.545869985,-1.370211321
110,-0.823328328,-0.654802189,3.891676987,0.615609091,1.835040301,-2.250137017,-1.368838693,0.645655483,0.048735383,-0.119273885,0.227696679,-0.083862162,-0.229379003,29.60184468,33.84856788,301.1957039,105.9079075,-3.120575338,2.219775415,22.30715605,-0.358460194,-0.480111709,0.871710331,-1.126181346,0.04673593,0.517808961,-0.762512493,0.846921997,0.451479493,-0.167592789,-0.579977386,-2.445027216,0.129924733,-2.981944297,-2.664590478,0.764504204,-0.64402047,-0.287782396,-3.141870984,0.085424432,-0.213507568,0.639562536,0.037089368,0.072042993,-1.347008888,0.002376522,-1.269857427,-0.066275955,-0.951217456
